序号,信号时间,方向,3K极值,入场基准,成交价,基准类型,ATR,ATR%,是否成交,是否确认,初始止损,止盈目标,出场时间,出场价,持仓K数,R值,出场原因,是否加仓,加仓价,MFE%,MAE%,年份
452,2025-04-25 16:00,做多,94409.5,94409.5,94409.5,回退3K极值,1177.55,1.247,成交,弱突破,,,2025-04-25 16:00,94602.3,0,0.164,弱突破平仓,否,,0.0,0.0,2025
453,2025-04-25 04:00,做多,93595.7,93595.7,93595.7,回退3K极值,1180.07,1.261,成交,弱突破,,,2025-04-25 04:00,93931.6,0,0.285,弱突破平仓,否,,0.0,0.0,2025
454,2025-04-25 00:00,做多,93429.6,93429.6,93429.6,回退3K极值,1191.09,1.275,成交,弱突破,,,2025-04-25 00:00,93497.5,0,0.057,弱突破平仓,否,,0.0,0.0,2025
455,2025-04-24 12:00,做空,92607.0,92607.0,92607.0,回退3K极值,1229.7,1.328,成交,弱突破,,,2025-04-24 12:00,92166.0,0,0.359,弱突破平仓,否,,0.0,0.0,2025
456,2025-04-22 20:00,做多,88850.0,88850.0,88850.0,回调基准,945.76,1.064,成交,确认,87904.24,108397.0,2025-04-23 20:00,92222.5,6,4.482,KAMA跟踪止损,是,91356.4,6.81,1.93,2025
457,2025-04-21 20:00,做多,87777.0,87777.0,87777.0,回退3K极值,872.05,0.993,成交,弱突破,,,2025-04-21 20:00,87997.4,0,0.253,弱突破平仓,否,,0.0,0.0,2025
458,2025-04-20 16:00,做空,84650.0,84650.0,84650.0,回退3K极值,812.18,0.959,成交,确认,85462.18,74492.0,2025-04-21 08:00,84510.77,4,0.171,KAMA跟踪止损,否,,0.71,-3.51,2025
459,2025-04-19 12:00,做多,84947.8,84947.8,84947.8,回退3K极值,965.32,1.136,成交,弱突破,,,2025-04-19 12:00,85174.5,0,0.235,弱突破平仓,否,,0.0,0.0,2025
460,2025-04-19 08:00,做多,84730.0,84730.0,84730.0,回调基准,982.94,1.16,成交,弱突破,,,2025-04-19 08:00,84845.3,0,0.117,弱突破平仓,否,,0.0,0.0,2025
461,2025-04-18 20:00,做空,84349.3,84349.3,84349.3,回退3K极值,1082.64,1.284,成交,弱突破,,,2025-04-18 20:00,84332.3,0,0.016,弱突破平仓,否,,0.0,0.0,2025
462,2025-04-16 20:00,做多,84091.7,84091.7,84091.7,回退3K极值,1286.5,1.53,成交,确认,82805.2,102591.87,2025-04-17 12:00,84091.7,4,0.0,KAMA跟踪止损,否,,1.67,-1.06,2025
463,2025-04-16 04:00,做空,83888.0,83888.0,83888.0,回退3K极值,1401.53,1.671,成交,弱突破,,,2025-04-16 04:00,83608.7,0,0.199,弱突破平仓,否,,0.0,0.0,2025
464,2025-04-16 00:00,做空,84567.0,84567.0,84567.0,回退3K极值,1410.71,1.668,成交,弱突破,,,2025-04-16 00:00,83954.6,0,0.434,弱突破平仓,否,,0.0,0.0,2025
465,2025-04-15 12:00,做多,85392.2,85392.2,85392.2,回退3K极值,1461.22,1.711,成交,弱突破,,,2025-04-15 12:00,85691.3,0,0.205,弱突破平仓,否,,0.0,0.0,2025
466,2025-04-12 20:00,做多,83998.9,83998.9,83998.9,回退3K极值,1722.3,2.05,成交,确认,82276.6,102478.66,2025-04-13 20:00,83998.9,6,0.0,KAMA跟踪止损,否,,2.5,-0.65,2025
467,2025-04-12 00:00,做多,83297.9,83297.9,83297.9,回退3K极值,1891.49,2.271,成交,弱突破,,,2025-04-12 00:00,83809.5,0,0.27,弱突破平仓,否,,0.0,0.0,2025
468,2025-04-11 16:00,做多,81388.0,81388.0,81388.0,回退3K极值,1866.85,2.294,成交,弱突破,,,2025-04-11 16:00,82096.6,0,0.38,弱突破平仓,否,,0.0,0.0,2025
469,2025-04-11 12:00,做多,80855.0,80855.0,80855.0,回退3K极值,1916.26,2.37,成交,弱突破,,,2025-04-11 12:00,81213.6,0,0.187,弱突破平仓,否,,0.0,0.0,2025
470,2025-04-10 00:00,做多,78288.8,78288.8,78288.8,回退3K极值,1869.45,2.388,成交,确认,76419.35,95512.34,2025-04-10 20:00,79029.42,5,-1.507,KAMA跟踪止损,是,82588.0,6.73,0.35,2025
471,2025-04-09 00:00,做空,78136.0,78136.0,78136.0,回退3K极值,1764.22,2.258,成交,确认,79900.22,68759.68,2025-04-09 20:00,78136.0,5,-1.755,KAMA跟踪止损,是,75040.0,4.55,-0.2,2025
472,2025-04-08 20:00,做空,78726.5,78726.5,78726.5,回调基准,1740.05,2.21,成交,弱突破,,,2025-04-08 20:00,78460.0,0,0.153,弱突破平仓,否,,0.0,0.0,2025
473,2025-04-07 00:00,做空,82155.4,82155.4,82155.4,回退3K极值,1151.63,1.402,成交,确认,83307.03,72296.75,2025-04-07 20:00,78577.46,5,2.944,KAMA跟踪止损,是,78390.0,9.37,1.16,2025
474,2025-04-06 20:00,做空,82625.0,82625.0,82625.0,回退3K极值,1170.74,1.417,成交,弱突破,,,2025-04-06 20:00,82497.4,0,0.109,弱突破平仓,否,,0.0,0.0,2025
475,2025-04-05 20:00,做空,83300.5,83300.5,83300.5,回退3K极值,1336.89,1.605,成交,确认,84637.39,73304.44,2025-04-06 12:00,83300.5,4,0.0,KAMA跟踪止损,否,,0.89,-0.59,2025
476,2025-04-04 12:00,做多,83376.0,83376.0,83376.0,回退3K极值,1341.25,1.609,成交,弱突破,,,2025-04-04 12:00,83968.2,0,0.442,弱突破平仓,否,,0.0,0.0,2025
477,2025-04-03 20:00,做空,82137.3,82137.3,82137.3,回调基准,1351.03,1.645,成交,弱突破,,,2025-04-03 20:00,82001.8,0,0.1,弱突破平仓,否,,0.0,0.0,2025
478,2025-04-02 20:00,做多,85425.0,85425.0,85425.0,回退3K极值,1056.12,1.236,成交,确认,84368.88,104218.5,2025-04-03 04:00,84368.88,2,-1.0,前3K止损,否,,3.6,-3.66,2025
479,2025-04-01 20:00,做多,84474.8,84474.8,84474.8,回退3K极值,1003.37,1.188,成交,确认,83471.43,103059.26,2025-04-02 12:00,84474.8,4,0.0,KAMA跟踪止损,否,,1.33,-0.74,2025
480,2025-04-01 16:00,做多,83565.0,83565.0,83565.0,回退3K极值,999.67,1.196,成交,弱突破,,,2025-04-01 16:00,83879.9,0,0.315,弱突破平仓,否,,0.0,0.0,2025
481,2025-03-31 20:00,做多,82416.0,82416.0,82416.0,回调基准,961.89,1.167,成交,确认,81454.11,100547.52,2025-04-01 12:00,82924.3,4,0.528,KAMA跟踪止损,否,,1.5,-0.24,2025
482,2025-03-31 08:00,做空,81501.4,81501.4,81501.4,回退3K极值,950.74,1.167,成交,弱突破,,,2025-03-31 08:00,81491.5,0,0.01,弱突破平仓,否,,0.0,0.0,2025
483,2025-03-31 00:00,做空,82531.4,82531.4,82531.4,回退3K极值,939.02,1.138,成交,弱突破,,,2025-03-31 00:00,82510.6,0,0.022,弱突破平仓,否,,0.0,0.0,2025
484,2025-03-28 12:00,做空,86694.5,86694.5,86694.5,回退3K极值,985.69,1.137,成交,确认,87680.19,76291.16,2025-03-30 08:00,83359.11,11,5.266,KAMA跟踪止损,是,85214.0,5.88,1.29,2025
485,2025-03-26 20:00,做空,86980.0,86980.0,86980.0,回调基准,993.49,1.142,成交,弱突破,,,2025-03-26 20:00,86696.9,0,0.285,弱突破平仓,否,,0.0,0.0,2025
486,2025-03-25 08:00,做空,87010.0,87010.0,87010.0,回退3K极值,983.35,1.13,成交,确认,87993.35,76568.8,2025-03-25 20:00,87993.35,3,-1.0,前3K止损,否,,0.86,-1.39,2025
487,2025-03-24 04:00,做多,85376.4,85376.4,85376.4,回退3K极值,899.68,1.054,成交,确认,84476.72,104159.21,2025-03-25 04:00,87366.67,6,2.811,KAMA跟踪止损,是,86827.6,3.95,0.12,2025
488,2025-03-23 20:00,做多,85024.8,85024.8,85024.8,回退3K极值,925.52,1.089,成交,弱突破,,,2025-03-23 20:00,85148.0,0,0.133,弱突破平仓,否,,0.0,0.0,2025
489,2025-03-23 16:00,做多,84282.4,84282.4,84282.4,回退3K极值,931.71,1.105,成交,弱突破,,,2025-03-23 16:00,84651.5,0,0.396,弱突破平仓,否,,0.0,0.0,2025
490,2025-03-23 04:00,做空,83932.0,83932.0,83932.0,回退3K极值,1014.45,1.209,成交,弱突破,,,2025-03-23 04:00,83804.9,0,0.125,弱突破平仓,否,,0.0,0.0,2025
491,2025-03-21 20:00,做空,83650.3,83650.3,83650.3,回退3K极值,1247.8,1.492,成交,弱突破,,,2025-03-21 20:00,83525.9,0,0.1,弱突破平仓,否,,0.0,0.0,2025
492,2025-03-21 00:00,做空,84520.0,84520.0,84520.0,回退3K极值,1359.08,1.608,成交,弱突破,,,2025-03-21 00:00,84129.3,0,0.287,弱突破平仓,否,,0.0,0.0,2025
493,2025-03-20 04:00,做多,85908.0,85908.0,85908.0,回退3K极值,1294.06,1.506,成交,确认,84613.94,104807.76,2025-03-20 20:00,85908.0,4,0.0,KAMA跟踪止损,否,,1.85,-1.62,2025
494,2025-03-20 00:00,做多,84855.0,84855.0,84855.0,回退3K极值,1235.43,1.456,成交,弱突破,,,2025-03-20 00:00,85382.5,0,0.427,弱突破平仓,否,,0.0,0.0,2025
495,2025-03-19 20:00,做多,84088.2,84088.2,84088.2,回退3K极值,1226.8,1.459,成交,弱突破,,,2025-03-19 20:00,84693.3,0,0.493,弱突破平仓,否,,0.0,0.0,2025
496,2025-03-19 16:00,做多,83329.9,83329.9,83329.9,回退3K极值,1241.35,1.49,成交,弱突破,,,2025-03-19 16:00,83848.4,0,0.418,弱突破平仓,否,,0.0,0.0,2025
497,2025-03-19 08:00,做多,82791.3,82791.3,82791.3,回调基准,1306.7,1.578,成交,弱突破,,,2025-03-19 08:00,83008.4,0,0.166,弱突破平仓,否,,0.0,0.0,2025
498,2025-03-18 20:00,做空,82207.7,82207.7,82207.7,回退3K极值,1311.5,1.595,成交,弱突破,,,2025-03-18 20:00,81567.8,0,0.488,弱突破平仓,否,,0.0,0.0,2025
499,2025-03-18 00:00,做多,84000.0,84000.0,84000.0,回退3K极值,1376.6,1.639,成交,弱突破,,,2025-03-18 00:00,84436.2,0,0.317,弱突破平仓,否,,0.0,0.0,2025
500,2025-03-14 20:00,做多,83330.0,83330.0,83330.0,回退3K极值,1799.73,2.16,成交,确认,81530.27,101662.6,2025-03-16 16:00,83330.0,11,0.0,KAMA跟踪止损,否,,1.89,-1.2,2025
501,2025-03-14 16:00,做多,82425.0,82425.0,82425.0,回退3K极值,1830.83,2.221,成交,弱突破,,,2025-03-14 16:00,83202.8,0,0.425,弱突破平仓,否,,0.0,0.0,2025
502,2025-03-13 20:00,做空,82350.0,82350.0,82350.0,回退3K极值,1917.24,2.328,成交,确认,84267.24,72468.0,2025-03-14 12:00,81887.31,4,0.241,KAMA跟踪止损,否,,2.97,-0.09,2025
503,2025-03-11 16:00,做多,80585.5,80585.5,80585.5,回退3K极值,2174.62,2.699,成交,确认,78410.88,98314.31,2025-03-12 12:00,81370.25,5,0.361,KAMA跟踪止损,否,,3.92,-1.93,2025
504,2025-03-11 12:00,做多,80217.6,80217.6,80217.6,回调基准,2227.27,2.777,成交,弱突破,,,2025-03-11 12:00,80386.0,0,0.076,弱突破平仓,否,,0.0,0.0,2025
505,2025-03-11 00:00,做空,79142.8,79142.8,79142.8,回退3K极值,2173.9,2.747,成交,弱突破,,,2025-03-11 00:00,79037.1,0,0.049,弱突破平仓,否,,0.0,0.0,2025
506,2025-03-09 20:00,做空,84601.3,84601.3,84601.3,回退3K极值,1946.44,2.301,成交,确认,86547.74,74449.14,2025-03-10 16:00,83158.57,5,-0.528,KAMA跟踪止损,是,80688.8,5.52,0.67,2025
507,2025-03-09 16:00,做空,85753.3,85753.3,85753.3,回退3K极值,1970.38,2.298,成交,弱突破,,,2025-03-09 16:00,84990.1,0,0.387,弱突破平仓,否,,0.0,0.0,2025
508,2025-03-07 08:00,做空,87790.5,87790.5,87790.5,回退3K极值,2383.86,2.715,成交,弱突破,,,2025-03-07 08:00,86958.5,0,0.349,弱突破平仓,否,,0.0,0.0,2025
509,2025-03-07 00:00,做空,89070.0,89070.0,89070.0,回退3K极值,2342.63,2.63,成交,弱突破,,,2025-03-07 00:00,88488.5,0,0.248,弱突破平仓,否,,0.0,0.0,2025
510,2025-03-06 08:00,做多,91000.0,91000.0,91000.0,回退3K极值,2476.15,2.721,成交,弱突破,,,2025-03-06 08:00,91563.2,0,0.227,弱突破平仓,否,,0.0,0.0,2025
511,2025-03-05 16:00,做多,88931.0,88931.0,88931.0,回调基准,2458.94,2.765,成交,弱突破,,,2025-03-05 16:00,89777.6,0,0.344,弱突破平仓,否,,0.0,0.0,2025
512,2025-03-03 20:00,做空,91100.0,91100.0,91100.0,回退3K极值,2043.72,2.243,成交,确认,93143.72,80168.0,2025-03-05 00:00,87651.01,7,0.661,KAMA跟踪止损,是,85552.0,10.87,0.15,2025
513,2025-03-02 20:00,做多,86515.0,86515.0,86515.0,回退3K极值,1698.44,1.963,成交,确认,84816.56,105548.3,2025-03-03 16:00,91176.19,5,1.395,KAMA跟踪止损,是,93467.3,9.77,0.83,2025
514,2025-03-02 04:00,做多,85613.4,85613.4,85613.4,回退3K极值,1887.5,2.205,成交,弱突破,,,2025-03-02 04:00,86007.7,0,0.209,弱突破平仓,否,,0.0,0.0,2025
515,2025-03-01 08:00,做多,85084.5,85084.5,85084.5,回退3K极值,2075.68,2.44,成交,弱突破,,,2025-03-01 08:00,85279.3,0,0.094,弱突破平仓,否,,0.0,0.0,2025
516,2025-02-28 08:00,做空,82667.0,82667.0,82667.0,回退3K极值,1798.05,2.175,成交,确认,84465.05,72746.96,2025-03-01 00:00,82667.0,4,-1.951,KAMA跟踪止损,是,79159.9,5.4,-2.92,2025
517,2025-02-28 00:00,做空,84609.0,84609.0,84609.0,回退3K极值,1758.53,2.078,成交,弱突破,,,2025-02-28 00:00,84084.0,0,0.299,弱突破平仓,否,,0.0,0.0,2025
518,2025-02-27 00:00,做空,85377.2,85377.2,85377.2,回退3K极值,1546.08,1.811,成交,确认,86923.28,75131.94,2025-02-27 16:00,85377.2,4,0.0,KAMA跟踪止损,否,,3.7,-1.98,2025
519,2025-02-22 00:00,做空,97143.0,97143.0,97143.0,回退3K极值,1023.08,1.053,成交,确认,98166.08,85485.84,2025-02-26 20:00,85485.84,29,21.076,止盈,是,95391.5,12.11,0.16,2025
520,2025-02-21 00:00,做多,98000.0,98000.0,98000.0,回退3K极值,1002.63,1.023,成交,弱突破,,,2025-02-21 00:00,98370.0,0,0.369,弱突破平仓,否,,0.0,0.0,2025
521,2025-02-20 08:00,做多,96878.7,96878.7,96878.7,回退3K极值,1037.39,1.071,成交,弱突破,,,2025-02-20 08:00,97017.4,0,0.134,弱突破平仓,否,,0.0,0.0,2025
522,2025-02-19 00:00,做空,95000.0,95000.0,95000.0,回退3K极值,953.99,1.004,成交,确认,95953.99,83600.0,2025-02-19 16:00,95000.0,4,0.0,KAMA跟踪止损,否,,1.37,-1.52,2025
523,2025-02-18 00:00,做空,95491.7,95491.7,95491.7,回退3K极值,929.91,0.974,成交,弱突破,,,2025-02-18 00:00,95490.8,0,0.001,弱突破平仓,否,,0.0,0.0,2025
524,2025-02-17 04:00,做空,96572.5,96572.5,96572.5,回退3K极值,937.79,0.971,成交,确认,97510.29,84983.8,2025-02-17 20:00,96538.11,4,0.037,KAMA跟踪止损,否,,1.12,-0.44,2025
525,2025-02-16 20:00,做空,97011.0,97011.0,97011.0,回退3K极值,972.93,1.003,成交,弱突破,,,2025-02-16 20:00,96849.9,0,0.166,弱突破平仓,否,,0.0,0.0,2025
526,2025-02-16 12:00,做空,97274.5,97274.5,97274.5,回调基准,1032.57,1.061,成交,弱突破,,,2025-02-16 12:00,97207.4,0,0.065,弱突破平仓,否,,0.0,0.0,2025
527,2025-02-15 00:00,做多,97561.1,97561.1,97561.1,回退3K极值,1213.34,1.244,成交,弱突破,,,2025-02-15 00:00,97898.3,0,0.278,弱突破平仓,否,,0.0,0.0,2025
528,2025-02-14 08:00,做多,96756.8,96756.8,96756.8,回退3K极值,1299.89,1.343,成交,弱突破,,,2025-02-14 08:00,97094.9,0,0.26,弱突破平仓,否,,0.0,0.0,2025
529,2025-02-14 04:00,做多,96432.4,96432.4,96432.4,回退3K极值,1304.52,1.353,成交,弱突破,,,2025-02-14 04:00,96560.6,0,0.098,弱突破平仓,否,,0.0,0.0,2025
530,2025-02-13 04:00,做多,97700.0,97700.0,97700.0,回退3K极值,1358.74,1.391,成交,弱突破,,,2025-02-13 04:00,97816.3,0,0.086,弱突破平仓,否,,0.0,0.0,2025
531,2025-02-13 00:00,做多,96596.3,96596.3,96596.3,回退3K极值,1292.04,1.338,成交,弱突破,,,2025-02-13 00:00,97156.6,0,0.434,弱突破平仓,否,,0.0,0.0,2025
532,2025-02-12 00:00,做空,96529.3,96529.3,96529.3,回退3K极值,1215.31,1.259,成交,确认,97744.61,84945.78,2025-02-12 20:00,96529.3,5,0.0,KAMA跟踪止损,否,,2.62,-0.07,2025
533,2025-02-11 20:00,做空,97352.2,97352.2,97352.2,回调基准,1195.96,1.228,成交,弱突破,,,2025-02-11 20:00,96963.3,0,0.325,弱突破平仓,否,,0.0,0.0,2025
534,2025-02-11 12:00,做多,98108.5,98108.5,98108.5,回退3K极值,1248.06,1.272,成交,弱突破,,,2025-02-11 12:00,98231.1,0,0.098,弱突破平仓,否,,0.0,0.0,2025
535,2025-02-10 12:00,做多,97091.8,97091.8,97091.8,回退3K极值,1396.57,1.438,成交,弱突破,,,2025-02-10 12:00,97386.3,0,0.211,弱突破平仓,否,,0.0,0.0,2025
536,2025-02-10 08:00,做多,96750.0,96750.0,96750.0,回退3K极值,1370.51,1.417,成交,弱突破,,,2025-02-10 08:00,96770.0,0,0.015,弱突破平仓,否,,0.0,0.0,2025
537,2025-02-09 08:00,做多,96725.2,96725.2,96725.2,回退3K极值,1484.03,1.534,成交,弱突破,,,2025-02-09 08:00,97278.4,0,0.373,弱突破平仓,否,,0.0,0.0,2025
538,2025-02-08 04:00,做空,96566.3,96566.3,96566.3,回调基准,1788.98,1.853,成交,弱突破,,,2025-02-08 04:00,96454.5,0,0.062,弱突破平仓,否,,0.0,0.0,2025
539,2025-02-07 20:00,做多,97835.0,97835.0,97835.0,回退3K极值,1731.13,1.769,成交,弱突破,,,2025-02-07 20:00,98257.1,0,0.244,弱突破平仓,否,,0.0,0.0,2025
540,2025-02-07 00:00,做空,96866.9,96866.9,96866.9,回退3K极值,1826.8,1.886,成交,确认,98693.7,85242.87,2025-02-07 16:00,96866.9,4,0.0,KAMA跟踪止损,否,,1.17,-1.0,2025
541,2025-02-06 16:00,做多,98390.5,98390.5,98390.5,回退3K极值,1841.03,1.871,成交,弱突破,,,2025-02-06 16:00,98826.3,0,0.237,弱突破平仓,否,,0.0,0.0,2025
542,2025-02-03 20:00,做多,97748.0,97748.0,97748.0,回调基准,1809.97,1.852,成交,确认,95938.03,119252.56,2025-02-05 04:00,97748.0,8,-2.256,KAMA跟踪止损,是,101831.9,4.82,-1.69,2025
543,2025-02-01 00:00,做空,103888.6,103888.6,103888.6,回退3K极值,1520.51,1.464,成交,确认,105409.11,91421.97,2025-02-03 08:00,91421.97,14,14.238,止盈,是,100603.6,12.28,1.11,2025
544,2025-01-31 20:00,做多,104982.2,104982.2,104982.2,回调基准,1497.91,1.427,成交,弱突破,,,2025-01-31 20:00,105407.0,0,0.284,弱突破平仓,否,,0.0,0.0,2025
545,2025-01-31 08:00,做空,104607.2,104607.2,104607.2,回调基准,1587.56,1.518,成交,弱突破,,,2025-01-31 08:00,104286.7,0,0.202,弱突破平仓,否,,0.0,0.0,2025
546,2025-01-30 08:00,做多,104755.0,104755.0,104755.0,回退3K极值,1697.9,1.621,成交,弱突破,,,2025-01-30 08:00,105155.7,0,0.236,弱突破平仓,否,,0.0,0.0,2025
547,2025-01-30 00:00,做多,103012.6,103012.6,103012.6,回退3K极值,1634.0,1.586,成交,弱突破,,,2025-01-30 00:00,103550.5,0,0.329,弱突破平仓,否,,0.0,0.0,2025
548,2025-01-29 04:00,做空,101770.5,101770.5,101770.5,回退3K极值,1749.71,1.719,成交,弱突破,,,2025-01-29 04:00,101279.6,0,0.281,弱突破平仓,否,,0.0,0.0,2025
549,2025-01-28 08:00,做多,102423.3,102423.3,102423.3,回退3K极值,1874.98,1.831,成交,弱突破,,,2025-01-28 08:00,102582.7,0,0.085,弱突破平仓,否,,0.0,0.0,2025
550,2025-01-27 04:00,做空,104358.3,104358.3,104358.3,回调基准,1504.0,1.441,成交,确认,105862.3,91835.3,2025-01-27 20:00,101032.69,4,2.422,KAMA跟踪止损,是,101349.2,6.4,1.09,2025
551,2025-01-24 20:00,做多,105732.1,105732.1,105732.1,回退3K极值,2232.15,2.111,成交,弱突破,,,2025-01-24 20:00,105821.8,0,0.04,弱突破平仓,否,,0.0,0.0,2025
552,2025-01-23 20:00,做多,103777.4,103777.4,103777.4,回调基准,2088.36,2.012,成交,确认,101689.04,126608.43,2025-01-24 12:00,103777.4,4,0.0,KAMA跟踪止损,否,,2.95,-1.56,2025
553,2025-01-23 08:00,做空,103211.6,103211.6,103211.6,回退3K极值,2183.72,2.116,成交,弱突破,,,2025-01-23 08:00,102417.0,0,0.364,弱突破平仓,否,,0.0,0.0,2025
554,2025-01-22 20:00,做空,104610.0,104610.0,104610.0,回退3K极值,2288.17,2.187,成交,弱突破,,,2025-01-22 20:00,104138.0,0,0.206,弱突破平仓,否,,0.0,0.0,2025
555,2025-01-22 00:00,做多,105292.3,105292.3,105292.3,回退3K极值,2510.32,2.384,成交,确认,102781.98,128456.61,2025-01-22 16:00,105292.3,4,0.0,KAMA跟踪止损,否,,1.79,-0.65,2025
556,2025-01-20 04:00,做空,103458.6,103458.6,103458.6,回调基准,1542.99,1.491,成交,确认,105001.59,91043.57,2025-01-20 12:00,105001.59,2,-1.0,前3K止损,否,,3.83,-6.32,2025
557,2025-01-20 00:00,做多,105743.1,105743.1,105743.1,回退3K极值,1532.63,1.449,成交,弱突破,,,2025-01-20 00:00,106247.9,0,0.329,弱突破平仓,否,,0.0,0.0,2025
558,2025-01-17 20:00,做多,102568.8,102568.8,102568.8,回退3K极值,1472.58,1.436,成交,确认,101096.22,125133.94,2025-01-18 12:00,102568.8,4,-2.174,KAMA跟踪止损,是,105770.9,3.13,-0.01,2025
559,2025-01-17 16:00,做多,102133.7,102133.7,102133.7,回退3K极值,1488.57,1.457,成交,弱突破,,,2025-01-17 16:00,102181.6,0,0.032,弱突破平仓,否,,0.0,0.0,2025
560,2025-01-17 08:00,做多,100599.8,100599.8,100599.8,回退3K极值,1479.54,1.471,成交,弱突破,,,2025-01-17 08:00,101005.1,0,0.274,弱突破平仓,否,,0.0,0.0,2025
561,2025-01-17 00:00,做多,99869.2,99869.2,99869.2,回调基准,1495.03,1.497,成交,弱突破,,,2025-01-17 00:00,100382.0,0,0.343,弱突破平仓,否,,0.0,0.0,2025
562,2025-01-14 16:00,做多,95437.8,95437.8,95437.8,回退3K极值,1470.01,1.54,成交,确认,93967.79,116434.12,2025-01-16 16:00,98890.25,12,2.312,KAMA跟踪止损,是,98943.4,5.67,-0.13,2025
563,2025-01-14 08:00,做多,94681.1,94681.1,94681.1,回退3K极值,1538.25,1.625,成交,弱突破,,,2025-01-14 08:00,94821.2,0,0.091,弱突破平仓,否,,0.0,0.0,2025
564,2025-01-13 16:00,做空,93222.2,93222.2,93222.2,回退3K极值,1262.6,1.354,成交,确认,94484.8,82035.54,2025-01-14 04:00,94484.8,3,-1.0,前3K止损,否,,4.63,-1.56,2025
565,2025-01-13 12:00,做空,93727.4,93727.4,93727.4,回退3K极值,1241.9,1.325,成交,弱突破,,,2025-01-13 12:00,93557.9,0,0.136,弱突破平仓,否,,0.0,0.0,2025
566,2025-01-12 20:00,做多,94665.7,94665.7,94665.7,回调基准,1224.85,1.294,成交,弱突破,,,2025-01-12 20:00,95035.6,0,0.302,弱突破平仓,否,,0.0,0.0,2025
567,2025-01-11 00:00,做多,95239.9,95239.9,95239.9,回退3K极值,1572.53,1.651,成交,弱突破,,,2025-01-11 00:00,95275.9,0,0.023,弱突破平仓,否,,0.0,0.0,2025
568,2025-01-10 16:00,做多,94975.2,94975.2,94975.2,回退3K极值,1534.38,1.616,成交,弱突破,,,2025-01-10 16:00,95030.5,0,0.036,弱突破平仓,否,,0.0,0.0,2025
569,2025-01-07 20:00,做空,100435.4,100435.4,100435.4,回退3K极值,1109.74,1.105,成交,确认,101545.14,88383.15,2025-01-10 12:00,94258.56,16,7.526,KAMA跟踪止损,是,96433.3,9.34,2.12,2025
570,2025-01-06 20:00,做多,99886.7,99886.7,99886.7,回退3K极值,985.68,0.987,成交,确认,98901.02,121861.77,2025-01-07 16:00,100763.24,5,-0.134,KAMA跟踪止损,是,101771.7,2.88,0.55,2025
571,2025-01-06 12:00,做多,99278.0,99278.0,99278.0,回退3K极值,993.83,1.001,成交,弱突破,,,2025-01-06 12:00,99280.0,0,0.002,弱突破平仓,否,,0.0,0.0,2025
572,2025-01-06 08:00,做多,98852.6,98852.6,98852.6,回退3K极值,972.17,0.983,成交,弱突破,,,2025-01-06 08:00,99005.0,0,0.157,弱突破平仓,否,,0.0,0.0,2025
573,2025-01-06 04:00,做多,98297.3,98297.3,98297.3,回退3K极值,977.75,0.995,成交,弱突破,,,2025-01-06 04:00,98340.2,0,0.044,弱突破平仓,否,,0.0,0.0,2025
574,2025-01-05 16:00,做空,98001.1,98001.1,98001.1,回退3K极值,1002.64,1.023,成交,弱突破,,,2025-01-05 16:00,97609.5,0,0.391,弱突破平仓,否,,0.0,0.0,2025
575,2025-01-04 00:00,做多,97637.7,97637.7,97637.7,回退3K极值,1230.39,1.26,成交,确认,96407.31,119117.99,2025-01-04 16:00,97637.7,4,0.0,KAMA跟踪止损,否,,1.09,-0.2,2025
