方向,信号时间,出场时间,6K极值,回调突破线,回调偏移,R值,收益率,MFE,ATR占比,出场原因,持仓K线数,年份
做空,2020-08-11 12:00:00+00:00,2020-08-12 12:00:00+00:00,11651.0,11712.05,0.0052398935713672025,0.8371551931219283,0.013950868370529071,0.049952826362592316,0.016664614261667945,KAMA跟踪,6,2020
做多,2020-08-13 20:00:00+00:00,2020-08-14 12:00:00+00:00,11667.96,11667.96,0.0,0.0,0.0,0.015601699011652499,0.01719122829583395,保本平仓,4,2020
做多,2020-08-15 00:00:00+00:00,2020-08-15 16:00:00+00:00,11868.42,11850.0,0.0015520178760104607,0.0,0.0,0.008163713080168758,0.015745577707178528,保本平仓,4,2020
做多,2020-08-17 12:00:00+00:00,2020-08-18 12:00:00+00:00,11947.0,11947.0,0.0,0.42445829590126466,0.005832852669902885,0.046239223235958825,0.013741874587508815,KAMA跟踪,6,2020
做空,2020-08-23 08:00:00+00:00,2020-08-23 16:00:00+00:00,11550.0,11550.0,0.0,-0.999999999999996,-0.012442302475987344,0.0018069264069264762,0.012442302475987392,atr止损,2,2020
做空,2020-08-25 04:00:00+00:00,2020-08-26 12:00:00+00:00,11645.71,11645.71,0.0,1.6200211058152933,0.017157001069965698,0.044283259672445834,0.010590603423855548,KAMA跟踪,8,2020
做多,2020-08-29 04:00:00+00:00,2020-08-29 20:00:00+00:00,11544.88,11544.88,0.0,0.0,0.0,0.0024634296761855048,0.01166348720463593,保本平仓,4,2020
做多,2020-08-30 00:00:00+00:00,2020-08-31 08:00:00+00:00,11582.0,11582.0,0.0,0.0,0.0,0.012778449317907097,0.010835841797516656,保本平仓,8,2020
做多,2020-08-31 12:00:00+00:00,2020-09-01 00:00:00+00:00,11730.0,11730.0,0.0,-1.0000000000000053,-0.010115779045950105,0.0024722932651321397,0.010115779045950051,atr止损,3,2020
做多,2020-09-01 04:00:00+00:00,2020-09-02 04:00:00+00:00,11784.21,11784.21,0.0,0.0,0.0,0.023494150223052762,0.010064075627197494,保本平仓,6,2020
做空,2020-09-02 08:00:00+00:00,2020-09-03 20:00:00+00:00,11730.02,11812.0,0.006988905389760594,10.496620661771068,0.12000000000000004,0.1617710802573654,0.011432250804017599,固定止盈,9,2020
做空,2020-09-05 16:00:00+00:00,2020-09-06 20:00:00+00:00,9975.85,10306.29,0.03312399444658856,0.0,0.0,0.04066351713371156,0.024817673995627208,保本平仓,7,2020
做空,2020-09-07 08:00:00+00:00,2020-09-07 20:00:00+00:00,10050.01,10125.56,0.007517405455317882,-0.999999999999997,-0.023282800232865407,0.02428310137908414,0.023282800232865476,atr止损,3,2020
做多,2020-09-11 20:00:00+00:00,2020-09-12 12:00:00+00:00,10380.5,10380.5,0.0,0.0,0.0,0.0018746688502479772,0.017094879310039536,保本平仓,4,2020
做多,2020-09-12 16:00:00+00:00,2020-09-13 08:00:00+00:00,10399.96,10399.96,0.0,0.22073787282551782,0.00328006190981502,0.017311605044634873,0.014859533925144526,KAMA跟踪,4,2020
做多,2020-09-14 12:00:00+00:00,2020-09-15 08:00:00+00:00,10474.99,10352.68,0.011676383461941204,1.781735616721483,0.02378965465189142,0.0509356031481703,0.013351955491391046,KAMA跟踪,5,2020
做多,2020-09-16 12:00:00+00:00,2020-09-17 04:00:00+00:00,10937.52,10923.42,0.0012891404998574049,0.0,0.0,0.01516558001065599,0.013452798908077816,保本平仓,4,2020
做多,2020-09-19 08:00:00+00:00,2020-09-20 00:00:00+00:00,11035.0,11035.0,0.0,0.0,0.0,0.012868146805618487,0.011145418638797918,保本平仓,4,2020
做空,2020-09-20 12:00:00+00:00,2020-09-21 04:00:00+00:00,10890.29,10890.29,0.0,0.0,0.0,0.012790293004134956,0.011328483646041956,保本平仓,4,2020
做空,2020-09-21 08:00:00+00:00,2020-09-22 20:00:00+00:00,10751.0,10751.0,0.0,1.5245712348391305,0.017478764347854774,0.04371686354757697,0.011464708206762866,KAMA跟踪,9,2020
做空,2020-09-23 16:00:00+00:00,2020-09-24 12:00:00+00:00,10374.12,10444.09,0.006744668463445511,0.0,0.0,0.029861864461145107,0.012197232250526033,保本平仓,5,2020
做多,2020-09-24 16:00:00+00:00,2020-09-25 12:00:00+00:00,10542.66,10489.73,0.0050205545848960595,0.45974377275592365,0.006086398182148389,0.03313145333578661,0.013238674546179522,KAMA跟踪,5,2020
做多,2020-09-28 00:00:00+00:00,2020-09-28 20:00:00+00:00,10793.5,10793.5,0.0,0.0,0.0,0.013572057256682242,0.011095392338198838,保本平仓,5,2020
做空,2020-10-01 16:00:00+00:00,2020-10-04 04:00:00+00:00,10676.23,10676.23,0.0,0.5943529537106674,0.006417462931690897,0.028586870084289954,0.010797393857682308,KAMA跟踪,15,2020
做多,2020-10-04 16:00:00+00:00,2020-10-06 04:00:00+00:00,10648.0,10596.0,0.004883546205860256,1.0671565725627907,0.009946946411873013,0.01849754624386561,0.009320981257684886,KAMA跟踪,9,2020
做空,2020-10-06 16:00:00+00:00,2020-10-08 12:00:00+00:00,10613.0,10675.5,0.005889004051634787,0.09751127809414757,0.0008444224564059454,0.01544096295255493,0.008659741446426861,KAMA跟踪,11,2020
做多,2020-10-09 08:00:00+00:00,2020-10-11 20:00:00+00:00,10958.0,10958.0,0.0,3.4196861090132646,0.0307038070118275,0.04891403540792116,0.00897854540827636,KAMA跟踪,15,2020
做空,2020-10-12 08:00:00+00:00,2020-10-12 12:00:00+00:00,11278.0,11278.0,0.0,-0.9999999999999953,-0.009826830974986883,0.003342791275048832,0.009826830974986928,atr止损,1,2020
做多,2020-10-15 16:00:00+00:00,2020-10-16 04:00:00+00:00,11433.18,11433.18,0.0,-0.9999999999999956,-0.011015977604377893,0.01891862106605505,0.011015977604377942,atr止损,3,2020
做多,2020-10-18 04:00:00+00:00,2020-10-18 20:00:00+00:00,11424.09,11424.09,0.0,0.0,0.0,0.00926463289417364,0.010078755772006875,保本平仓,4,2020
做多,2020-10-19 12:00:00+00:00,2020-10-23 00:00:00+00:00,11543.0,11543.0,0.0,12.601414835680014,0.11638929760729205,0.14701550723382137,0.009236208721400394,KAMA跟踪,21,2020
做多,2020-10-24 12:00:00+00:00,2020-10-25 04:00:00+00:00,13015.3,13015.3,0.0,0.021990723648935114,0.0003098546456108283,0.02717570858912209,0.014090243256994083,KAMA跟踪,4,2020
做多,2020-10-27 08:00:00+00:00,2020-10-28 08:00:00+00:00,13240.0,13240.0,0.0,1.207160315913359,0.017314013624454647,0.04705438066465257,0.014342762428662637,KAMA跟踪,6,2020
做空,2020-10-28 12:00:00+00:00,2020-10-29 04:00:00+00:00,13301.0,13308.88,0.0005924366588977671,0.0,0.0,0.02350836434019985,0.01710499148697468,保本平仓,4,2020
做多,2020-10-29 12:00:00+00:00,2020-10-30 04:00:00+00:00,13371.77,13371.77,0.0,0.0,0.0,0.021977643946911977,0.017367884546696036,保本平仓,4,2020
做空,2020-11-02 08:00:00+00:00,2020-11-03 00:00:00+00:00,13631.0,13650.0,0.0013938815934267479,0.3307614697420553,0.005539120373525673,0.03333333333333333,0.016746570807795,KAMA跟踪,4,2020
做多,2020-11-03 12:00:00+00:00,2020-11-04 04:00:00+00:00,13696.99,13696.99,0.0,0.0,0.0,0.02723299060596527,0.016882500185134038,保本平仓,4,2020
做多,2020-11-04 16:00:00+00:00,2020-11-06 08:00:00+00:00,14070.0,14070.0,0.0,5.0263015302722,0.08878391507532836,0.13604832977967313,0.017663865675507984,KAMA跟踪,10,2020
做空,2020-11-07 16:00:00+00:00,2020-11-08 08:00:00+00:00,15177.0,15177.0,0.0,0.0,0.0,0.05449034723594914,0.021768383023829243,保本平仓,4,2020
做多,2020-11-09 08:00:00+00:00,2020-11-09 12:00:00+00:00,15678.0,15678.0,0.0,-0.9999999999999992,-0.02182848034876296,0.008695624441893094,0.021828480348762978,atr止损,1,2020
做多,2020-11-11 08:00:00+00:00,2020-11-12 00:00:00+00:00,15520.0,15474.17,0.0029529639175257683,0.12901579199650115,0.0028026902525152106,0.03398114406136161,0.021723621652388246,KAMA跟踪,4,2020
做空,2020-11-14 08:00:00+00:00,2020-11-15 00:00:00+00:00,15955.6,15955.6,0.0,0.0,0.0,0.016019453984807863,0.019141542324900767,保本平仓,4,2020
做多,2020-11-16 04:00:00+00:00,2020-11-18 04:00:00+00:00,16161.23,16161.23,0.0,4.684191495181225,0.08070736926865031,0.14595238109970593,0.01722973310371203,KAMA跟踪,12,2020
做多,2020-11-20 04:00:00+00:00,2020-11-21 12:00:00+00:00,18200.0,18200.0,0.0,0.3353588372734269,0.007374081979524108,0.04318681318681319,0.021988631757784344,KAMA跟踪,8,2020
做空,2020-11-22 08:00:00+00:00,2020-11-22 20:00:00+00:00,18302.08,18302.08,0.0,-1.0000000000000016,-0.021042796869403295,0.024540380109801894,0.02104279686940326,atr止损,3,2020
做多,2020-11-24 08:00:00+00:00,2020-11-25 00:00:00+00:00,18812.65,18812.65,0.0,0.0,0.0,0.03334724241401389,0.021124430363429845,保本平仓,4,2020
做空,2020-11-26 00:00:00+00:00,2020-11-26 08:00:00+00:00,18509.12,18635.01,0.006801511903321142,5.260323983640046,0.11999999999999998,0.12465837152757088,0.022812283116630815,固定止盈,2,2020
做多,2020-11-30 00:00:00+00:00,2020-12-01 08:00:00+00:00,18343.0,18239.76,0.005628305075505729,2.2918989519924446,0.0550065631331338,0.09409334333346502,0.024000431208066247,KAMA跟踪,8,2020
做多,2020-12-03 08:00:00+00:00,2020-12-04 00:00:00+00:00,19365.0,19365.0,0.0,0.0,0.0,0.014200877872450297,0.026542422091412974,保本平仓,4,2020
做空,2020-12-04 08:00:00+00:00,2020-12-05 08:00:00+00:00,19100.0,19100.0,0.0,0.0,0.0,0.030890052356020943,0.024448873927150134,保本平仓,6,2020
做多,2020-12-06 20:00:00+00:00,2020-12-07 12:00:00+00:00,19355.0,19355.0,0.0,0.0,0.0,0.004720227331438935,0.0189658495070021,保本平仓,4,2020
做空,2020-12-07 16:00:00+00:00,2020-12-08 08:00:00+00:00,19023.94,19023.94,0.0,0.0,0.0,0.018342152046316312,0.018061851292778583,保本平仓,4,2020
做空,2020-12-08 20:00:00+00:00,2020-12-09 20:00:00+00:00,18600.51,18941.75,0.018345733530962412,1.2671719449556578,0.02195413686256179,0.06819591642799636,0.017325302181725646,KAMA跟踪,6,2020
做空,2020-12-11 08:00:00+00:00,2020-12-12 00:00:00+00:00,17680.0,17916.0,0.01334841628959276,0.0,0.0,0.017116543871399856,0.02021220566886583,保本平仓,4,2020
做多,2020-12-15 00:00:00+00:00,2020-12-15 04:00:00+00:00,19355.35,19344.48,0.0005616018310182447,-1.0000000000000007,-0.01558661204162327,0.008370346476100774,0.015586612041623258,atr止损,1,2020
做多,2020-12-16 08:00:00+00:00,2020-12-17 08:00:00+00:00,19549.99,19549.99,0.0,15.095820386788251,0.22000000000000003,0.22189525416637038,0.014573570323646827,固定止盈,6,2020
做多,2020-12-19 12:00:00+00:00,2020-12-20 04:00:00+00:00,23256.86,23256.86,0.0,0.0,0.0,0.044062268079181795,0.022385237557494643,保本平仓,4,2020
做空,2020-12-21 08:00:00+00:00,2020-12-22 04:00:00+00:00,23076.25,23076.25,0.0,0.0,0.0,0.050105628080819024,0.024999302607366936,保本平仓,5,2020
做多,2020-12-22 12:00:00+00:00,2020-12-23 08:00:00+00:00,23330.0,23330.0,0.0,0.0,0.0,0.03263866266609512,0.028167145206003733,保本平仓,5,2020
做多,2020-12-24 20:00:00+00:00,2020-12-27 12:00:00+00:00,23637.99,23637.99,0.0,5.094914485959705,0.13271885432586084,0.2039873102577672,0.02604928005987155,KAMA跟踪,16,2020
做多,2020-12-29 20:00:00+00:00,2020-12-31 12:00:00+00:00,27188.0,27188.0,0.0,1.6244621480159256,0.0435090816315103,0.08050242754156248,0.026783684485754945,KAMA跟踪,10,2020
做多,2021-01-02 04:00:00+00:00,2021-01-02 20:00:00+00:00,29668.86,29668.86,0.0,1.4470020307616696,0.03542897677486856,0.12845589618205752,0.02448440017476654,KAMA跟踪,4,2021
做多,2021-01-03 04:00:00+00:00,2021-01-03 16:00:00+00:00,33480.0,33480.0,0.0,-1.0000000000000002,-0.027439807858399022,0.03775149342891273,0.027439807858399015,atr止损,3,2021
做空,2021-01-04 04:00:00+00:00,2021-01-04 08:00:00+00:00,32400.0,32472.0,0.0022222222222222222,3.596211671179149,0.11999999999999998,0.14387780241438777,0.033368447403056674,固定止盈,1,2021
做多,2021-01-05 16:00:00+00:00,2021-01-07 16:00:00+00:00,32900.0,32900.0,0.0,3.137164947976939,0.1278938512156657,0.23299756838905783,0.040767333989926324,KAMA跟踪,12,2021
做多,2021-01-08 08:00:00+00:00,2021-01-08 20:00:00+00:00,40565.62,40565.62,0.0,-0.9999999999999994,-0.04063160123413531,0.0384534983071872,0.04063160123413533,atr止损,3,2021
做空,2021-01-10 08:00:00+00:00,2021-01-11 00:00:00+00:00,39330.24,39330.24,0.0,2.845352269520147,0.11999999999999997,0.14569552588542553,0.042174039849286325,固定止盈,4,2021
做多,2021-01-12 04:00:00+00:00,2021-01-12 12:00:00+00:00,36399.99,36399.99,0.0,-1.0000000000000009,-0.06283227532234531,0.004121154978339336,0.06283227532234525,atr止损,2,2021
做多,2021-01-13 16:00:00+00:00,2021-01-15 04:00:00+00:00,35584.79,35584.79,0.0,1.2045180698168603,0.07218053631521876,0.12939798155335464,0.05992482647121547,KAMA跟踪,9,2021
做空,2021-01-15 12:00:00+00:00,2021-01-16 08:00:00+00:00,37630.0,37760.0,0.0034546904065904864,0.01564363608131182,0.000759418317612487,0.08691737288135593,0.04854487241106959,KAMA跟踪,5,2021
做空,2021-01-17 04:00:00+00:00,2021-01-17 20:00:00+00:00,35366.0,35528.72,0.004601029237120431,0.0,0.0,0.04686968739656259,0.0497641919655832,保本平仓,4,2021
做空,2021-01-20 00:00:00+00:00,2021-01-21 12:00:00+00:00,35850.0,36210.0,0.0100418410041841,3.0286611914667487,0.12000000000000002,0.14298094449047224,0.03962146718097751,固定止盈,9,2021
做多,2021-01-22 16:00:00+00:00,2021-01-23 08:00:00+00:00,32749.0,32749.0,0.0,0.3506282844514463,0.01681876057716214,0.03305505511618666,0.0479674952734486,KAMA跟踪,4,2021
做空,2021-01-24 16:00:00+00:00,2021-01-25 00:00:00+00:00,31612.77,31612.77,0.0,-0.9999999999999982,-0.04136482018732864,0.011979336198631146,0.04136482018732871,atr止损,2,2021
做多,2021-01-25 12:00:00+00:00,2021-01-26 00:00:00+00:00,33863.09,32980.0,0.026078246255731435,-1.0000000000000007,-0.03822525364256188,0.050885081867798734,0.03822525364256185,atr止损,3,2021
做空,2021-01-27 08:00:00+00:00,2021-01-28 00:00:00+00:00,30810.0,30810.0,0.0,0.0,0.0,0.050957481337228175,0.039801233098509824,保本平仓,4,2021
做空,2021-01-31 12:00:00+00:00,2021-02-01 04:00:00+00:00,33239.24,33505.0,0.007995369328540666,0.0,0.0,0.03915714072526486,0.042193306744922145,保本平仓,4,2021
做多,2021-02-02 08:00:00+00:00,2021-02-04 12:00:00+00:00,34720.0,34720.0,0.0,1.6189267671309424,0.05848103661411095,0.11846198156682028,0.03612333664588849,KAMA跟踪,13,2021
做多,2021-02-05 12:00:00+00:00,2021-02-06 20:00:00+00:00,37867.1,37859.33,0.0002051913138317114,1.1864785842798513,0.03459276652524774,0.08275555853735392,0.029155828839712492,KAMA跟踪,8,2021
做多,2021-02-08 12:00:00+00:00,2021-02-09 04:00:00+00:00,39570.0,39350.0,0.005559767500631791,7.670602622038623,0.22,0.22659110546378655,0.028680927801931995,固定止盈,4,2021
做空,2021-02-10 12:00:00+00:00,2021-02-11 04:00:00+00:00,45057.65,45057.65,0.0,0.0,0.0,0.026358232175890207,0.034340058546020756,保本平仓,4,2021
做多,2021-02-11 12:00:00+00:00,2021-02-12 12:00:00+00:00,46685.95,46685.95,0.0,0.0,0.0,0.0555419778327314,0.03421989167448612,保本平仓,6,2021
做多,2021-02-14 04:00:00+00:00,2021-02-15 00:00:00+00:00,48047.94,48047.94,0.0,0.0,0.0,0.03802910176794262,0.02879256989900904,保本平仓,5,2021
做多,2021-02-16 00:00:00+00:00,2021-02-16 16:00:00+00:00,49100.0,49100.0,0.0,0.0,0.0,0.03774826883910392,0.027752460918469293,保本平仓,4,2021
做多,2021-02-17 04:00:00+00:00,2021-02-18 12:00:00+00:00,50953.44,50953.44,0.0,0.0,0.0,0.03624014394317631,0.028530213996916153,保本平仓,8,2021
做多,2021-02-19 08:00:00+00:00,2021-02-20 20:00:00+00:00,52388.99,52388.99,0.0,2.4235831063828392,0.05945532427824844,0.10135736535481983,0.02453199319704147,KAMA跟踪,9,2021
做多,2021-02-21 16:00:00+00:00,2021-02-22 00:00:00+00:00,58011.57,57536.1,0.008196123635336902,-1.0000000000000009,-0.025225729104452678,0.014632204824449426,0.025225729104452654,atr止损,2,2021
做空,2021-02-22 08:00:00+00:00,2021-02-22 12:00:00+00:00,55200.0,55917.51,0.012998369565217428,4.608189943497088,0.11999999999999995,0.14603815513244425,0.02604059326359575,固定止盈,1,2021
做空,2021-02-23 08:00:00+00:00,2021-02-24 00:00:00+00:00,47751.42,47751.42,0.0,0.0,0.0,0.05165123885321103,0.041914307100961126,保本平仓,4,2021
做空,2021-02-25 20:00:00+00:00,2021-02-26 16:00:00+00:00,48015.9,48015.9,0.0,0.0,0.0,0.0815542351596034,0.04580413603505279,保本平仓,5,2021
做空,2021-02-28 00:00:00+00:00,2021-03-01 00:00:00+00:00,44926.77,46192.05,0.02816316418919068,0.0,0.0,0.06905950266333709,0.04543018318570425,保本平仓,6,2021
做多,2021-03-01 08:00:00+00:00,2021-03-02 16:00:00+00:00,46836.16,45573.2,0.026965489912068076,1.2316438247824777,0.053135760072321826,0.10200227326586678,0.043142147919027006,KAMA跟踪,8,2021
做多,2021-03-03 04:00:00+00:00,2021-03-04 00:00:00+00:00,49714.72,49714.72,0.0,0.0,0.0,0.059676289034716494,0.03444525861490237,保本平仓,5,2021
做多,2021-03-07 00:00:00+00:00,2021-03-10 04:00:00+00:00,49253.63,49174.0,0.0016167336295821726,2.5724890467417323,0.08040297267962608,0.13657623947614594,0.031254932953538914,KAMA跟踪,19,2021
做多,2021-03-10 12:00:00+00:00,2021-03-11 04:00:00+00:00,55890.0,55890.0,0.0,0.0,0.0,0.02882304526748968,0.02525837707049398,保本平仓,4,2021
做多,2021-03-11 20:00:00+00:00,2021-03-12 12:00:00+00:00,57838.43,57317.0,0.009015286203308083,0.0,0.0,0.015167053404749057,0.025372580997821394,保本平仓,4,2021
做多,2021-03-13 08:00:00+00:00,2021-03-14 16:00:00+00:00,57840.0,57840.0,0.0,1.180577656806236,0.028991058689259927,0.07105809128630705,0.024556672339275117,KAMA跟踪,8,2021
做空,2021-03-16 00:00:00+00:00,2021-03-16 08:00:00+00:00,54517.28,54517.28,0.0,-1.0000000000000013,-0.030681788695630003,0.01602776220677189,0.03068178869562996,atr止损,2,2021
做多,2021-03-17 16:00:00+00:00,2021-03-18 16:00:00+00:00,57238.0,57238.0,0.0,0.08291724815566046,0.0023391753447509025,0.05716482057374472,0.028210962095118874,KAMA跟踪,6,2021
做空,2021-03-21 00:00:00+00:00,2021-03-21 20:00:00+00:00,57881.0,57881.0,0.0,0.10381112244682443,0.002534766040556024,0.04280247404156799,0.02441709501652308,KAMA跟踪,5,2021
做空,2021-03-22 16:00:00+00:00,2021-03-24 04:00:00+00:00,56329.98,56329.98,0.0,0.556365620592819,0.013271244399667861,0.05944578712792019,0.02385345878404039,KAMA跟踪,9,2021
做多,2021-03-24 08:00:00+00:00,2021-03-24 20:00:00+00:00,55890.68,55890.68,0.0,-1.0000000000000007,-0.024795667369706575,0.02404891119592749,0.02479566736970656,atr止损,3,2021
做空,2021-03-25 12:00:00+00:00,2021-03-26 04:00:00+00:00,51500.0,51500.0,0.0,0.0,0.0,0.018040194174757277,0.027935356701264454,保本平仓,4,2021
做多,2021-03-27 16:00:00+00:00,2021-03-28 12:00:00+00:00,55555.55,55555.55,0.0,0.0,0.0,0.019857781985778183,0.024129935696567066,保本平仓,5,2021
做多,2021-03-29 08:00:00+00:00,2021-03-31 04:00:00+00:00,56588.31,56588.31,0.0,0.7809455919839821,0.017102608859133672,0.0588759409849844,0.021899872455499386,KAMA跟踪,11,2021
做多,2021-04-02 00:00:00+00:00,2021-04-02 16:00:00+00:00,59592.22,59592.22,0.0,0.0,0.0,0.008856525230978117,0.019684420614840523,保本平仓,4,2021
做空,2021-04-03 20:00:00+00:00,2021-04-04 12:00:00+00:00,57800.0,58490.03,0.011938235294117626,0.595896225991495,0.010724980269206142,0.03372882523739509,0.017998067115396057,KAMA跟踪,4,2021
做多,2021-04-05 12:00:00+00:00,2021-04-06 04:00:00+00:00,58553.0,58553.0,0.0,0.0,0.0,0.018328352091267746,0.01716851554255074,保本平仓,4,2021
做空,2021-04-07 08:00:00+00:00,2021-04-08 04:00:00+00:00,57245.46,57500.0,0.004446466147708497,0.6407492650844429,0.011034962784027574,0.03415530434782609,0.017221967133389224,KAMA跟踪,5,2021
做多,2021-04-08 12:00:00+00:00,2021-04-10 20:00:00+00:00,57415.03,56987.85,0.007440212083839376,2.241856891002444,0.04103932855931122,0.08444168362203525,0.018305953749331666,KAMA跟踪,14,2021
做多,2021-04-12 04:00:00+00:00,2021-04-12 20:00:00+00:00,60555.0,60419.06,0.0022449013293700327,0.0,0.0,0.009615177727028563,0.01630047652330737,保本平仓,4,2021
做多,2021-04-13 08:00:00+00:00,2021-04-14 12:00:00+00:00,61550.0,61000.0,0.008935824532900082,2.29439313617881,0.037737914751533354,0.0653460655737705,0.01644788513200656,KAMA跟踪,7,2021
做空,2021-04-14 16:00:00+00:00,2021-04-15 08:00:00+00:00,62400.0,62633.94,0.003749038461538499,0.0,0.0,0.010600163425772038,0.018699467223208116,保本平仓,4,2021
做空,2021-04-16 04:00:00+00:00,2021-04-17 00:00:00+00:00,62157.89,62157.89,0.0,0.0,0.0,0.03310746230285486,0.01839247549498107,保本平仓,5,2021
做多,2021-04-19 04:00:00+00:00,2021-04-19 12:00:00+00:00,57260.0,56559.4,0.012235417394341573,-0.999999999999999,-0.030709721458547747,0.01720845694968468,0.03070972145854778,atr止损,2,2021
做空,2021-04-21 20:00:00+00:00,2021-04-22 12:00:00+00:00,54257.88,54257.88,0.0,0.0,0.0,0.03230645944883946,0.03076890237005119,保本平仓,4,2021
做空,2021-04-22 20:00:00+00:00,2021-04-26 00:00:00+00:00,52228.0,52505.0,0.005303668530290266,0.5415427614930404,0.017996524685856757,0.10617217407865917,0.03323195500986866,KAMA跟踪,19,2021
做多,2021-04-26 04:00:00+00:00,2021-04-28 04:00:00+00:00,52500.0,50577.9,0.036611428571428545,2.1606876771710617,0.0741990898703863,0.10192396283752386,0.03434049754360309,KAMA跟踪,12,2021
