序号,方向,基准线K时间,确认K时间,基准线,ATR,触发线,6K极值,状态,波段涨跌幅%_基准线,波段涨跌幅%_极值基准,峰值价,峰值K时间,未成交错过%,年份,成交时间,入场价,初始止损,保护线,止盈目标,出场时间,出场价,出场原因,平仓细节,保护性平仓第几K,持仓K数,R值,1m消歧
184,做多,2024-01-11 04:00,2024-01-11 12:00,47699.3,1079.35,48778.65,47699.3,成交,2.785,2.785,49027.5,2024-01-11 20:00,,2024,2024-01-11 20:00,48778.65,47699.3,49318.32,58193.15,2024-01-11 20:00,47699.3,ATR止损,成交当根(1m消歧),,0,-1.0,是
185,做多,2024-01-07 20:00,2024-01-08 04:00,44486.9,682.72,45169.62,44486.9,成交,2.142,2.142,45440.0,2024-01-08 20:00,,2024,2024-01-08 20:00,45169.62,44486.9,45510.98,54274.02,2024-01-08 20:00,44486.9,ATR止损,成交当根(1m消歧),,0,-1.0,是
186,做多,2023-12-31 16:00,2024-01-01 00:00,42951.0,543.58,43494.58,42951.0,成交,1.495,1.495,43593.2,2024-01-02 00:00,,2023,2024-01-02 00:00,43494.58,42951.0,43766.38,52400.22,2024-01-02 00:00,43556.2,保护性平仓,第0K(成交当根),0,0,0.1134,是
187,做空,2023-12-29 08:00,2023-12-29 16:00,42123.1,541.15,41581.95,43233.0,成交,1.994,4.51,41283.2,2023-12-30 04:00,,2023,2023-12-30 04:00,41581.95,42123.1,41311.37,37068.33,2023-12-30 04:00,42095.1,保护性平仓,第0K(成交当根),0,0,-0.9483,是
188,做多,2023-12-27 16:00,2023-12-28 00:00,43277.1,536.19,43813.29,43277.1,成交,1.324,1.324,43850.0,2023-12-28 08:00,,2023,2023-12-28 08:00,43813.29,43277.1,44081.39,52798.06,2023-12-28 08:00,43444.8,保护性平仓,第0K(成交当根),0,0,-0.6872,否
189,做空,2023-12-23 12:00,2023-12-23 20:00,43304.2,601.81,42702.39,44086.0,成交,1.742,3.484,42550.0,2023-12-25 04:00,,2023,2023-12-25 04:00,42702.39,43304.2,42401.49,38107.7,2023-12-25 04:00,43008.4,保护性平仓,第0K(成交当根),0,0,-0.5085,是
190,做多,2023-12-19 08:00,2023-12-19 16:00,43550.0,666.75,44216.75,43550.0,成交,1.916,1.916,44384.6,2023-12-20 20:00,,2023,2023-12-20 20:00,44216.75,43550.0,44550.13,53131.0,2023-12-20 20:00,44079.0,保护性平仓,第0K(成交当根),0,0,-0.2066,是
191,做空,2023-12-16 08:00,2023-12-16 16:00,41638.1,719.73,40918.37,43054.0,成交,1.987,5.211,40810.6,2023-12-18 08:00,,2023,2023-12-18 08:00,40918.37,41638.1,40558.5,36641.53,2023-12-18 08:00,41107.0,保护性平仓,第0K(成交当根),0,0,-0.2621,否
192,做空,2023-12-10 04:00,2023-12-10 12:00,43555.0,539.81,43015.19,44389.2,成交,7.537,9.275,40272.1,2023-12-11 08:00,,2023,2023-12-11 08:00,43015.19,43555.0,42745.28,38328.4,2023-12-12 12:00,42077.24,KAMA跟踪,,,7,1.7375,是
193,做多,2023-12-05 04:00,2023-12-05 12:00,42440.0,538.77,42978.77,42440.0,成交,4.127,4.127,44191.6,2023-12-06 00:00,,2023,2023-12-06 00:00,42978.77,42440.0,43248.16,51776.8,2023-12-07 16:00,43530.12,KAMA跟踪,,,10,1.0233,是
194,做多,2023-12-02 00:00,2023-12-02 08:00,38989.0,431.81,39420.81,38989.0,成交,2.337,2.337,39900.0,2023-12-03 00:00,,2023,2023-12-03 00:00,39420.81,38989.0,39636.71,47566.58,2023-12-03 00:00,39416.4,保护性平仓,第0K(成交当根),0,0,-0.0102,是
195,做空,2023-11-27 00:00,2023-11-27 08:00,37126.0,392.86,36733.14,37807.6,成交,1.08,2.863,36725.1,2023-11-27 20:00,,2023,2023-11-27 20:00,36733.14,37126.0,36536.71,32670.88,2023-11-27 20:00,36743.2,保护性平仓,第0K(成交当根),0,0,-0.0256,否
196,做空,2023-11-14 08:00,2023-11-14 16:00,36220.4,443.33,35777.07,37074.3,成交,1.533,3.801,35665.2,2023-11-14 20:00,,2023,2023-11-14 20:00,35777.07,36220.4,35555.41,31873.95,2023-11-14 20:00,36220.4,ATR止损,成交当根(1m消歧),,0,-1.0,是
197,做多,2023-11-08 04:00,2023-11-08 12:00,35921.7,448.62,36370.32,35921.7,成交,2.69,2.69,36888.0,2023-11-09 08:00,,2023,2023-11-09 08:00,36370.32,35921.7,36594.63,43824.47,2023-11-09 08:00,36455.5,保护性平仓,第0K(成交当根),0,0,0.1899,是
198,做多,2023-11-06 04:00,2023-11-06 12:00,35455.2,459.96,35915.16,35455.2,成交,1.316,1.316,35921.7,2023-11-08 04:00,,2023,2023-11-08 04:00,35915.16,35455.2,36145.14,43255.34,2023-11-08 04:00,35455.2,ATR止损,成交当根(1m消歧),,0,-1.0,是
199,做多,2023-10-23 12:00,2023-10-23 20:00,30990.0,393.84,31383.84,30990.0,成交,1.423,1.423,31430.9,2023-10-24 00:00,,2023,2023-10-24 00:00,31383.84,30990.0,31580.77,37807.8,2023-10-24 00:00,31339.9,保护性平仓,第0K(成交当根),0,0,-0.1116,是
200,做多,2023-10-22 00:00,2023-10-22 08:00,30374.6,378.96,30753.56,30374.6,成交,1.46,1.46,30818.0,2023-10-23 08:00,,2023,2023-10-23 08:00,30753.56,30374.6,30943.04,37057.01,2023-10-23 08:00,30724.0,保护性平仓,第0K(成交当根),0,0,-0.078,是
201,做多,2023-10-14 04:00,2023-10-14 12:00,27120.8,238.61,27359.41,27120.8,成交,1.236,1.236,27456.1,2023-10-16 04:00,,2023,2023-10-16 04:00,27359.41,27120.8,27478.71,33087.38,2023-10-16 04:00,27120.8,ATR止损,成交当根(1m消歧),,0,-1.0,是
202,做空,2023-10-10 00:00,2023-10-10 08:00,27250.0,262.16,26987.84,27977.0,成交,1.095,3.665,26951.7,2023-10-11 12:00,,2023,2023-10-11 12:00,26987.84,27250.0,26856.77,23980.0,2023-10-11 12:00,27012.8,保护性平仓,第0K(成交当根),0,0,-0.0952,否
203,做空,2023-10-08 20:00,2023-10-09 04:00,27671.0,259.7,27411.3,28082.0,成交,1.008,2.457,27392.0,2023-10-09 16:00,,2023,2023-10-09 16:00,27411.3,27671.0,27281.45,24350.48,2023-10-09 16:00,27455.9,保护性平仓,第0K(成交当根),0,0,-0.1717,是
204,做多,2023-10-01 16:00,2023-10-02 00:00,27279.5,212.98,27492.48,27279.5,成交,3.98,3.98,28365.2,2023-10-02 04:00,,2023,2023-10-02 04:00,27492.48,27279.5,27598.98,33280.99,2023-10-03 00:00,27886.92,KAMA跟踪,,,5,1.8519,是
205,做多,2023-09-26 04:00,2023-09-26 12:00,26440.0,209.09,26649.09,26440.0,成交,1.513,1.513,26840.0,2023-09-27 16:00,,2023,2023-09-27 16:00,26649.09,26440.0,26753.64,32256.8,2023-09-27 20:00,26440.0,ATR止损,第1K,,1,-1.0,是
206,做空,2023-09-21 00:00,2023-09-21 08:00,26740.0,300.34,26439.66,27381.0,成交,1.421,3.728,26360.1,2023-09-21 20:00,,2023,2023-09-21 20:00,26439.66,26740.0,26289.49,23531.2,2023-09-21 20:00,26567.7,保护性平仓,第0K(成交当根),0,0,-0.4263,是
207,做多,2023-09-16 04:00,2023-09-16 12:00,26890.0,305.29,27195.29,26890.0,成交,1.283,1.283,27235.0,2023-09-18 16:00,,2023,2023-09-18 16:00,27195.29,26890.0,27347.93,32805.8,2023-09-18 16:00,27184.7,保护性平仓,第0K(成交当根),0,0,-0.0347,是
208,做空,2023-09-11 00:00,2023-09-11 08:00,25508.7,187.4,25321.3,26037.3,成交,2.327,4.31,24915.0,2023-09-11 20:00,,2023,2023-09-11 20:00,25321.3,25508.7,25227.61,22447.66,2023-09-12 08:00,25508.7,ATR止损,第3K,,3,-1.0,是
209,做多,2023-08-28 20:00,2023-08-29 04:00,26244.6,189.05,26433.65,26244.6,成交,5.507,5.507,27690.0,2023-08-29 20:00,,2023,2023-08-29 20:00,26433.65,26244.6,26528.18,32018.41,2023-08-30 20:00,27086.44,KAMA跟踪,,,6,3.4529,是
210,做多,2023-08-23 08:00,2023-08-23 16:00,26177.0,282.71,26459.71,26177.0,成交,2.403,2.403,26806.0,2023-08-24 00:00,,2023,2023-08-24 00:00,26459.71,26177.0,26601.07,31935.94,2023-08-24 04:00,26419.2,保护性平仓,第1K,1,1,-0.1433,是
211,做空,2023-08-21 20:00,2023-08-22 04:00,25800.0,291.04,25508.96,26285.0,成交,2.016,3.823,25280.0,2023-08-23 04:00,,2023,2023-08-23 04:00,25508.96,25800.0,25363.44,22704.0,2023-08-23 04:00,25800.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
212,做空,2023-08-17 08:00,2023-08-17 16:00,28288.6,194.51,28094.09,29229.6,成交,1.533,4.703,27855.0,2023-08-17 20:00,,2023,2023-08-17 20:00,28094.09,28288.6,27996.83,24893.97,2023-08-19 20:00,25983.74,KAMA跟踪,,,12,10.8494,是
213,做空,2023-08-16 00:00,2023-08-16 08:00,29050.0,169.7,28880.3,29492.1,成交,1.187,2.669,28705.1,2023-08-17 04:00,,2023,2023-08-17 04:00,28880.3,29050.0,28795.45,25564.0,2023-08-18 04:00,25564.0,固定止盈,,,6,19.5421,是
214,做空,2023-07-31 04:00,2023-07-31 12:00,29006.0,177.02,28828.98,29525.8,成交,1.108,2.849,28684.7,2023-08-01 08:00,,2023,2023-08-01 08:00,28828.98,29006.0,28740.47,25525.28,2023-08-01 08:00,28820.1,保护性平仓,第0K(成交当根),0,0,0.0502,是
215,做多,2023-07-26 08:00,2023-07-26 16:00,29414.6,244.07,29658.67,29414.6,成交,0.87,0.87,29670.5,2023-07-27 04:00,,2023,2023-07-27 04:00,29658.67,29414.6,29780.71,35885.81,2023-07-27 04:00,29414.6,ATR止损,成交当根(1m消歧),,0,-1.0,是
216,做多,2023-07-22 00:00,2023-07-22 08:00,30056.2,281.68,30337.88,30056.2,成交,1.038,1.038,30368.2,2023-07-24 00:00,,2023,2023-07-24 00:00,30337.88,30056.2,30478.72,36668.56,2023-07-24 00:00,30056.2,ATR止损,成交当根(1m消歧),,0,-1.0,是
217,做空,2023-07-16 08:00,2023-07-16 16:00,30050.0,326.06,29723.94,30360.0,成交,1.398,2.404,29630.0,2023-07-18 00:00,,2023,2023-07-18 00:00,29723.94,30050.0,29560.92,26444.0,2023-07-18 00:00,29870.0,保护性平仓,第0K(成交当根),0,0,-0.4479,是
218,做多,2023-07-08 00:00,2023-07-08 08:00,30443.6,377.63,30821.23,30443.6,成交,1.269,1.269,30830.0,2023-07-11 00:00,,2023,2023-07-11 00:00,30821.23,30443.6,31010.05,37141.19,2023-07-11 00:00,30824.5,保护性平仓,第0K(成交当根),0,0,0.0086,是
219,做空,2023-07-05 00:00,2023-07-05 08:00,30600.0,347.62,30252.38,31319.4,成交,1.386,3.651,30175.8,2023-07-05 20:00,,2023,2023-07-05 20:00,30252.38,30600.0,30078.57,26928.0,2023-07-05 20:00,30345.0,保护性平仓,第0K(成交当根),0,0,-0.2664,否
220,做多,2023-07-03 04:00,2023-07-03 12:00,30800.0,351.21,31151.21,30800.0,成交,1.231,1.231,31179.0,2023-07-03 20:00,,2023,2023-07-03 20:00,31151.21,30800.0,31326.82,37576.0,2023-07-03 20:00,31068.0,保护性平仓,第0K(成交当根),0,0,-0.2369,是
221,做多,2023-06-29 20:00,2023-06-30 04:00,30837.0,395.38,31232.38,30837.0,成交,1.501,1.501,31300.0,2023-06-30 12:00,,2023,2023-06-30 12:00,31232.38,30837.0,31430.07,37621.14,2023-06-30 12:00,30837.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
222,做多,2023-06-20 08:00,2023-06-20 16:00,27177.3,299.01,27476.31,27177.3,成交,3.561,3.561,28145.0,2023-06-21 00:00,,2023,2023-06-21 00:00,27476.31,27177.3,27625.81,33156.31,2023-06-22 16:00,29984.99,KAMA跟踪,,,10,8.39,是
223,做多,2023-06-16 04:00,2023-06-16 12:00,25750.0,331.82,26081.82,25750.0,成交,3.017,3.017,26526.9,2023-06-17 00:00,,2023,2023-06-17 00:00,26081.82,25750.0,26247.73,31415.0,2023-06-19 04:00,26412.76,KAMA跟踪,,,13,0.9973,否
224,做空,2023-06-08 04:00,2023-06-08 12:00,26111.0,392.57,25718.43,26973.9,成交,2.551,5.668,25445.0,2023-06-10 12:00,,2023,2023-06-10 12:00,25718.43,26111.0,25522.14,22977.68,2023-06-10 12:00,25637.2,保护性平仓,第0K(成交当根),0,0,0.2069,是
225,做空,2023-05-30 00:00,2023-05-30 08:00,27513.5,296.01,27217.49,28442.0,成交,2.077,5.274,26942.0,2023-05-31 12:00,,2023,2023-05-31 12:00,27217.49,27513.5,27069.48,24211.88,2023-05-31 12:00,27150.4,保护性平仓,第0K(成交当根),0,0,0.2266,是
226,做多,2023-05-26 20:00,2023-05-27 04:00,26925.0,287.09,27212.09,26925.0,成交,1.172,1.172,27240.5,2023-05-28 08:00,,2023,2023-05-28 08:00,27212.09,26925.0,27355.63,32848.5,2023-05-28 08:00,27174.4,保护性平仓,第0K(成交当根),0,0,-0.1313,是
227,做多,2023-05-22 20:00,2023-05-23 04:00,27097.8,258.32,27356.12,27097.8,成交,1.226,1.226,27430.0,2023-05-23 08:00,,2023,2023-05-23 08:00,27356.12,27097.8,27485.28,33059.32,2023-05-23 08:00,27354.6,保护性平仓,第0K(成交当根),0,0,-0.0059,是
228,做多,2023-05-10 08:00,2023-05-10 16:00,27848.7,389.11,28237.81,27848.7,成交,1.61,1.61,28297.0,2023-05-10 20:00,,2023,2023-05-10 20:00,28237.81,27848.7,28432.36,33975.41,2023-05-10 20:00,28141.2,保护性平仓,第0K(成交当根),0,0,-0.2483,是
