信号时间,方向,突破线,ATR,ATR%,MFE%,基准R,基准出场价,基准出场原因,基准持仓K,trailingR,trailing出场价,trailing出场原因,trailing持仓K,R差异,持仓K差异
2020-11-13 04:00:00+00:00,做多,16208.8,342.6,2.11,678.6,0.0,16208.8,stop,4,0.29,16308.7,trailing_stop,4,0.29,0
2020-11-16 12:00:00+00:00,做多,16161.2,278.5,1.72,680.9,4.68,17465.6,stop,12,1.96,16707.8,trailing_stop,4,-2.72,-8
2020-11-20 12:00:00+00:00,做多,18200.0,400.2,2.2,593.5,0.34,18334.2,stop,8,1.08,18631.5,trailing_stop,4,0.74,-4
2020-11-22 16:00:00+00:00,做空,18302.1,385.1,2.1,15.6,-1.0,18687.2,stop,3,-1.0,18687.2,trailing_stop,3,0.0,0
2020-11-24 16:00:00+00:00,做多,18812.6,397.4,2.11,570.9,0.0,18812.6,stop,4,1.08,19241.3,trailing_stop,4,1.08,0
2020-11-26 08:00:00+00:00,做空,18509.1,425.1,2.3,16.6,5.22,16288.0,tp,4,4.67,16524.6,trailing_stop,4,-0.56,0
2020-11-28 20:00:00+00:00,做多,17275.0,510.8,2.96,630.6,3.85,19243.1,stop,17,1.39,17984.4,trailing_stop,6,-2.46,-11
2020-12-03 16:00:00+00:00,做多,19365.0,514.0,2.65,551.7,0.0,19365.0,stop,4,0.04,19383.0,trailing_stop,4,0.04,0
2020-12-04 16:00:00+00:00,做空,19100.0,467.0,2.44,19.1,0.0,19100.0,stop,6,0.63,18803.5,trailing_stop,4,0.63,-2
2020-12-07 04:00:00+00:00,做多,19355.0,367.1,1.9,552.1,0.0,19355.0,stop,4,0.0,19355.0,trailing_stop,4,0.0,0
2020-12-08 00:00:00+00:00,做空,19023.9,343.6,1.81,18.8,0.0,19023.9,stop,4,0.0,19023.9,trailing_stop,4,0.0,0
2020-12-09 04:00:00+00:00,做空,18600.5,328.2,1.76,17.0,0.23,18525.9,stop,6,2.4,17814.1,trailing_stop,4,2.17,-2
2020-12-11 16:00:00+00:00,做空,17680.0,362.1,2.05,12.7,-1.0,18042.1,stop,1,-1.0,18042.1,trailing_stop,1,0.0,0
2020-12-12 16:00:00+00:00,做多,18398.0,350.7,1.91,586.0,1.77,19020.0,stop,9,1.07,18774.7,trailing_stop,4,-0.7,-5
2020-12-15 08:00:00+00:00,做多,19355.4,301.5,1.56,552.1,-1.0,19053.8,stop,1,-1.0,19053.8,trailing_stop,1,0.0,0
2020-12-16 16:00:00+00:00,做多,19550.0,284.9,1.46,545.6,12.35,23069.0,tp,6,6.7,21457.5,trailing_stop,4,-5.66,-2
2020-12-19 20:00:00+00:00,做多,23256.9,520.6,2.24,442.7,0.0,23256.9,stop,4,1.47,24021.3,trailing_stop,4,1.47,0
2020-12-21 16:00:00+00:00,做空,23076.2,576.9,2.5,33.1,0.0,23076.2,stop,5,1.5,22208.4,trailing_stop,4,1.5,-1
2020-12-22 20:00:00+00:00,做多,23330.0,657.1,2.82,441.0,0.0,23330.0,stop,5,0.66,23762.9,trailing_stop,4,0.66,-1
2020-12-25 04:00:00+00:00,做多,23638.0,615.8,2.6,433.9,6.91,27892.8,tp,15,1.25,24410.1,trailing_stop,4,-5.66,-11
2020-12-30 04:00:00+00:00,做多,27188.0,728.2,2.68,364.2,1.62,28370.9,stop,10,1.52,28292.8,trailing_stop,4,-0.11,-6
2021-01-02 12:00:00+00:00,做多,29668.9,726.4,2.45,325.4,1.45,30720.0,stop,4,4.75,33116.8,trailing_stop,4,3.3,0
2021-01-03 12:00:00+00:00,做多,33480.0,918.7,2.74,277.0,-1.0,32561.3,stop,3,-1.0,32561.3,trailing_stop,3,0.0,0
2021-01-04 12:00:00+00:00,做空,32400.0,1083.5,3.34,52.3,3.59,28512.0,tp,1,3.59,28512.0,tp,1,0.0,0
2021-01-06 00:00:00+00:00,做多,32900.0,1341.2,4.08,283.6,4.42,38822.0,tp,11,1.77,35278.0,trailing_stop,4,-2.64,-7
2021-01-08 00:00:00+00:00,做多,39050.0,1436.8,3.68,223.2,-1.0,37613.2,stop,2,-1.0,37613.2,trailing_stop,2,0.0,0
2021-01-08 16:00:00+00:00,做多,40565.6,1648.2,4.06,211.1,-1.0,38917.4,stop,3,-1.0,38917.4,trailing_stop,3,0.0,0
2021-01-10 16:00:00+00:00,做空,39330.2,1658.7,4.22,60.7,2.85,34610.6,tp,4,1.95,36097.4,trailing_stop,4,-0.9,0
2021-01-11 20:00:00+00:00,做空,32600.0,2069.8,6.35,52.6,-1.0,34669.8,stop,2,-1.0,34669.8,trailing_stop,2,0.0,0
2021-01-12 12:00:00+00:00,做多,36400.0,2287.1,6.28,246.7,-1.0,34112.9,stop,2,-1.0,34112.9,trailing_stop,2,0.0,0
2021-01-14 00:00:00+00:00,做多,35584.8,2132.4,5.99,254.7,1.2,38153.3,stop,9,1.03,37783.8,trailing_stop,5,-0.17,-4
2021-01-15 20:00:00+00:00,做空,37630.0,1833.1,4.87,59.0,0.0,37630.0,stop,5,1.22,35394.5,trailing_stop,4,1.22,-1
2021-01-17 12:00:00+00:00,做空,35366.0,1768.1,5.0,56.3,0.0,35366.0,stop,4,0.35,34747.5,trailing_stop,4,0.35,0
2021-01-20 08:00:00+00:00,做空,35850.0,1434.7,4.0,56.9,3.0,31548.0,tp,9,0.78,34737.3,trailing_stop,4,-2.22,-5
2021-01-22 04:00:00+00:00,做空,31032.7,1510.2,4.87,50.2,0.0,31032.7,stop,4,0.93,29635.1,trailing_stop,4,0.93,0
2021-01-23 00:00:00+00:00,做多,32749.0,1570.9,4.8,285.4,0.35,33299.8,stop,4,0.35,33299.8,trailing_stop,4,0.0,0
2021-01-25 00:00:00+00:00,做空,31612.8,1307.7,4.14,51.1,-1.0,32920.4,stop,2,-1.0,32920.4,trailing_stop,2,0.0,0
2021-01-25 20:00:00+00:00,做多,33863.1,1260.7,3.72,272.7,-1.0,32602.4,stop,2,-1.0,32602.4,trailing_stop,2,0.0,0
2021-01-26 08:00:00+00:00,做空,31921.5,1302.3,4.08,51.6,0.0,31921.5,stop,4,0.35,31461.1,trailing_stop,4,0.35,0
2021-01-27 16:00:00+00:00,做空,30810.0,1226.3,3.98,49.9,0.0,30810.0,stop,4,0.78,29853.1,trailing_stop,4,0.78,0
2021-01-28 20:00:00+00:00,做多,31908.0,1254.0,3.93,295.5,0.38,32379.3,stop,4,1.47,33753.0,trailing_stop,4,1.1,0
2021-01-29 16:00:00+00:00,做多,34380.0,1271.4,3.7,267.1,0.0,34380.0,stop,4,2.85,38005.4,trailing_stop,4,2.85,0
2021-01-31 20:00:00+00:00,做空,33239.2,1413.7,4.25,53.5,0.0,33239.2,stop,4,0.24,32899.9,trailing_stop,4,0.24,0
2021-02-02 16:00:00+00:00,做多,34720.0,1254.2,3.61,263.5,1.62,36750.5,stop,13,0.55,35413.9,trailing_stop,4,-1.07,-9
2021-02-05 20:00:00+00:00,做多,37867.1,1103.8,2.91,233.3,1.18,39169.0,stop,8,1.25,39248.1,trailing_stop,4,0.07,-4
2021-02-07 20:00:00+00:00,做空,37967.0,1095.5,2.89,59.3,-1.0,39062.6,stop,2,-1.0,39062.6,trailing_stop,2,0.0,0
2021-02-08 20:00:00+00:00,做多,39570.0,1128.6,2.85,218.9,6.31,46692.6,tp,2,6.31,46692.6,tp,2,0.0,0
2021-02-10 20:00:00+00:00,做空,45057.6,1547.3,3.43,65.7,0.0,45057.6,stop,4,0.27,44643.7,trailing_stop,4,0.27,0
2021-02-11 20:00:00+00:00,做多,46686.0,1597.6,3.42,170.3,0.0,46686.0,stop,6,1.12,48480.2,trailing_stop,4,1.12,-2
2021-02-14 12:00:00+00:00,做多,48047.9,1383.4,2.88,162.7,0.0,48047.9,stop,5,0.82,49183.4,trailing_stop,4,0.82,-1
2021-02-16 08:00:00+00:00,做多,49100.0,1362.6,2.78,157.0,0.0,49100.0,stop,4,0.86,50272.1,trailing_stop,4,0.86,0
2021-02-17 12:00:00+00:00,做多,50953.4,1453.7,2.85,147.7,0.0,50953.4,stop,8,0.77,52073.1,trailing_stop,5,0.77,-3
2021-02-19 16:00:00+00:00,做多,52389.0,1285.2,2.45,140.9,2.42,55503.8,stop,9,2.76,55939.4,trailing_stop,4,0.34,-5
2021-02-22 00:00:00+00:00,做多,58011.6,1451.4,2.5,117.6,-1.0,56560.2,stop,2,-1.0,56560.2,trailing_stop,2,0.0,0
2021-02-22 16:00:00+00:00,做空,55200.0,1456.1,2.64,72.0,4.55,48576.0,tp,1,4.55,48576.0,tp,1,0.0,0
2021-02-23 16:00:00+00:00,做空,47751.4,2001.5,4.19,67.7,0.0,47751.4,stop,4,0.73,46285.7,trailing_stop,4,0.73,0
2021-02-26 04:00:00+00:00,做空,48015.9,2199.3,4.58,67.8,0.0,48015.9,stop,5,1.28,45199.7,trailing_stop,4,1.28,-1
2021-02-28 08:00:00+00:00,做空,44926.8,2098.5,4.67,65.6,0.0,44926.8,stop,5,0.32,44249.3,trailing_stop,4,0.32,-1
2021-03-01 16:00:00+00:00,做多,46836.2,1966.1,4.2,169.5,0.59,47994.8,stop,8,1.22,49238.7,trailing_stop,5,0.63,-3
2021-03-03 12:00:00+00:00,做多,49714.7,1712.4,3.44,153.9,0.0,49714.7,stop,5,1.23,51825.3,trailing_stop,4,1.23,-1
2021-03-05 00:00:00+00:00,做空,48550.0,1709.7,3.52,68.2,0.35,47950.6,stop,5,0.8,47174.9,trailing_stop,4,0.45,-1
2021-03-07 08:00:00+00:00,做多,49253.6,1536.9,3.12,156.2,2.52,53127.7,stop,19,0.85,50558.1,trailing_stop,4,-1.67,-15
2021-03-10 20:00:00+00:00,做多,55890.0,1411.7,2.53,125.8,0.0,55890.0,stop,4,0.64,56795.1,trailing_stop,4,0.64,0
2021-03-12 04:00:00+00:00,做多,57838.4,1454.3,2.51,118.2,-1.0,56384.1,stop,3,-1.0,56384.1,trailing_stop,3,0.0,0
2021-03-13 16:00:00+00:00,做多,57840.0,1420.4,2.46,118.2,1.18,59516.8,stop,8,2.39,61239.8,trailing_stop,4,1.21,-4
2021-03-15 04:00:00+00:00,做空,59344.0,1421.4,2.4,74.0,1.87,56687.3,stop,12,2.9,55228.0,trailing_stop,4,1.03,-8
2021-03-18 00:00:00+00:00,做多,57238.0,1614.7,2.82,120.5,0.08,57371.9,stop,6,0.97,58807.6,trailing_stop,4,0.89,-2
2021-03-21 08:00:00+00:00,做空,57881.0,1413.3,2.44,73.3,0.1,57734.3,stop,5,1.25,56110.2,trailing_stop,4,1.15,-1
2021-03-23 00:00:00+00:00,做空,56330.0,1343.7,2.39,72.6,0.56,55582.4,stop,9,1.99,53653.2,trailing_stop,4,1.44,-5
2021-03-24 16:00:00+00:00,做多,55890.7,1385.8,2.48,125.8,-1.0,54504.8,stop,3,-1.0,54504.8,trailing_stop,3,0.0,0
2021-03-25 20:00:00+00:00,做空,51500.0,1438.7,2.79,70.0,0.0,51500.0,stop,4,0.15,51290.3,trailing_stop,4,0.15,0
2021-03-27 04:00:00+00:00,做多,54060.0,1437.2,2.66,133.5,0.01,54076.3,stop,4,0.54,54836.9,trailing_stop,4,0.53,0
2021-03-28 00:00:00+00:00,做多,55555.6,1340.6,2.41,127.2,0.0,55555.6,stop,5,0.32,55988.5,trailing_stop,4,0.32,-1
2021-03-29 16:00:00+00:00,做多,56588.3,1239.3,2.19,123.0,0.78,57556.1,stop,11,1.03,57870.5,trailing_stop,4,0.25,-7
2021-04-02 08:00:00+00:00,做多,59592.2,1173.0,1.97,111.8,0.0,59592.2,stop,4,0.0,59592.2,trailing_stop,4,0.0,0
2021-04-04 04:00:00+00:00,做空,57800.0,1052.7,1.82,73.3,0.0,57800.0,stop,4,0.72,57043.6,trailing_stop,4,0.72,0
2021-04-05 20:00:00+00:00,做多,58553.0,1005.3,1.72,115.5,0.0,58553.0,stop,4,0.57,59123.5,trailing_stop,4,0.57,0
2021-04-07 16:00:00+00:00,做空,57245.5,990.3,1.73,73.0,0.38,56865.5,stop,5,1.23,56031.2,trailing_stop,4,0.84,-1
2021-04-08 20:00:00+00:00,做多,57415.0,1043.2,1.82,119.8,1.83,59326.6,stop,14,0.51,57944.4,trailing_stop,4,-1.32,-10
2021-04-12 12:00:00+00:00,做多,60555.0,984.9,1.63,108.4,-1.0,59570.1,stop,1,-1.0,59570.1,trailing_stop,1,0.0,0
2021-04-13 16:00:00+00:00,做多,61550.0,1003.3,1.63,105.1,1.75,63302.0,stop,7,1.79,63348.3,trailing_stop,4,0.05,-3
2021-04-15 00:00:00+00:00,做空,62400.0,1171.2,1.88,75.3,0.0,62400.0,stop,4,0.0,62400.0,trailing_stop,4,0.0,0
2021-04-16 12:00:00+00:00,做空,62157.9,1143.2,1.84,75.2,0.0,62157.9,stop,5,1.3,60671.6,trailing_stop,4,1.3,-1
2021-04-18 08:00:00+00:00,做空,59620.0,1176.0,1.97,74.1,6.08,52465.6,tp,28,5.04,53688.0,trailing_stop,4,-1.04,-24
2021-04-23 04:00:00+00:00,做空,52228.0,1744.8,3.34,70.4,0.38,51560.1,stop,19,2.18,48418.6,trailing_stop,4,1.8,-15
2021-04-26 12:00:00+00:00,做多,52500.0,1736.9,3.31,140.4,1.05,54330.7,stop,12,0.57,53496.5,trailing_stop,4,-0.48,-8
2021-04-30 00:00:00+00:00,做空,53333.9,1383.7,2.59,71.0,0.0,53333.9,stop,4,0.21,53041.8,trailing_stop,4,0.21,0
2021-04-30 20:00:00+00:00,做多,54850.0,1297.5,2.37,130.1,1.76,57129.9,stop,9,2.3,57839.4,trailing_stop,4,0.55,-5
2021-05-03 08:00:00+00:00,做多,57960.0,1175.9,2.03,117.8,0.0,57960.0,stop,4,0.43,58468.7,trailing_stop,4,0.43,0
2021-05-04 08:00:00+00:00,做空,56500.6,1187.1,2.1,72.7,0.64,55737.9,stop,8,1.98,54152.1,trailing_stop,4,1.34,-4
2021-05-05 20:00:00+00:00,做多,56399.0,1410.8,2.5,123.8,0.0,56399.0,stop,7,0.59,57234.6,trailing_stop,4,0.59,-3
2021-05-09 20:00:00+00:00,做空,57529.9,1354.2,2.35,73.2,-1.0,58884.2,stop,3,-1.0,58884.2,trailing_stop,3,0.0,0
2021-05-11 00:00:00+00:00,做空,56700.0,1356.3,2.39,72.8,0.0,56700.0,stop,6,2.04,53928.2,trailing_stop,4,2.04,-2
2021-05-12 08:00:00+00:00,做多,56908.7,1438.3,2.53,121.8,-1.0,55470.3,stop,3,-1.0,55470.3,trailing_stop,3,0.0,0
2021-05-13 00:00:00+00:00,做空,55300.0,1417.6,2.56,72.1,4.68,48664.0,tp,1,4.68,48664.0,tp,1,0.0,0
2021-05-14 20:00:00+00:00,做多,51000.0,1811.6,3.55,147.5,-1.0,49188.4,stop,2,-1.0,49188.4,trailing_stop,2,0.0,0
2021-05-15 12:00:00+00:00,做空,48870.4,1724.9,3.53,68.4,0.0,48870.4,stop,6,0.65,47750.4,trailing_stop,4,0.65,-2
2021-05-17 00:00:00+00:00,做空,46481.1,1683.7,3.62,66.8,3.31,40903.4,tp,14,2.04,43041.8,trailing_stop,4,-1.27,-10
2021-05-20 20:00:00+00:00,做多,40800.0,2717.9,6.66,209.3,0.11,41112.2,stop,4,0.11,41112.2,trailing_stop,4,0.0,0
2021-05-21 20:00:00+00:00,做空,38091.7,2587.6,6.79,59.5,1.77,33520.7,tp,2,1.77,33520.7,tp,2,0.0,0
2021-05-23 16:00:00+00:00,做空,35501.0,2420.7,6.82,56.5,1.76,31240.9,tp,2,1.76,31240.9,tp,2,0.0,0
2021-05-24 16:00:00+00:00,做多,36881.4,2386.0,6.47,242.2,0.33,37679.2,stop,5,0.77,38724.1,trailing_stop,4,0.44,-1
2021-05-26 12:00:00+00:00,做多,39724.2,2176.8,5.48,217.7,0.0,39724.2,stop,4,0.04,39811.6,trailing_stop,4,0.04,0
2021-05-27 08:00:00+00:00,做空,37804.8,2029.2,5.37,59.2,-1.0,39833.9,stop,2,-1.0,39833.9,trailing_stop,2,0.0,0
2021-05-28 12:00:00+00:00,做空,37201.0,1836.2,4.94,58.5,0.0,37201.0,stop,6,0.63,36040.1,trailing_stop,4,0.63,-2
2021-05-29 20:00:00+00:00,做空,34553.6,1788.7,5.18,55.3,0.0,34553.6,stop,4,0.17,34250.4,trailing_stop,4,0.17,0
2021-05-31 16:00:00+00:00,做多,36501.0,1613.9,4.42,245.8,0.0,36501.0,stop,4,0.12,36693.0,trailing_stop,4,0.12,0
2021-06-02 20:00:00+00:00,做多,37550.0,1345.2,3.58,236.1,0.33,37997.6,stop,9,0.93,38797.4,trailing_stop,6,0.59,-3
2021-06-04 12:00:00+00:00,做空,37350.0,1196.9,3.2,58.7,0.0,37350.0,stop,5,1.0,36150.9,trailing_stop,4,1.0,-1
2021-06-08 04:00:00+00:00,做空,35201.9,1031.1,2.93,56.1,4.1,30977.6,tp,4,2.61,32515.5,trailing_stop,4,-1.49,0
2021-06-09 12:00:00+00:00,做多,33866.1,1190.7,3.52,272.7,1.89,36111.9,stop,9,2.19,36473.3,trailing_stop,4,0.3,-5
2021-06-12 08:00:00+00:00,做空,35900.0,1201.8,3.35,57.0,0.0,35900.0,stop,4,0.59,35186.8,trailing_stop,4,0.59,0
2021-06-14 00:00:00+00:00,做多,36150.0,1097.4,3.04,249.1,3.11,39560.2,stop,10,2.85,39273.9,trailing_stop,4,-0.26,-6
2021-06-16 16:00:00+00:00,做空,39500.0,1073.5,2.72,60.9,0.38,39092.8,stop,5,0.8,38641.7,trailing_stop,4,0.42,-1
2021-06-18 00:00:00+00:00,做空,38105.0,1019.5,2.68,59.5,4.48,33532.4,tp,17,0.39,37710.4,trailing_stop,4,-4.1,-13
2021-06-21 12:00:00+00:00,做空,33312.0,1058.6,3.18,53.6,3.78,29314.6,tp,8,1.05,32195.3,trailing_stop,4,-2.72,-4
2021-06-23 08:00:00+00:00,做多,33274.0,1308.2,3.93,279.3,0.12,33429.9,stop,4,0.72,34213.7,trailing_stop,4,0.6,0
2021-06-25 00:00:00+00:00,做多,34588.0,1270.1,3.67,264.9,0.0,34588.0,stop,4,0.22,34865.0,trailing_stop,4,0.22,0
2021-06-25 20:00:00+00:00,做空,33248.6,1244.1,3.74,53.6,0.59,32515.8,stop,9,1.11,31872.1,trailing_stop,4,0.52,-5
2021-06-27 12:00:00+00:00,做多,33187.5,1303.4,3.93,280.3,0.0,33187.5,stop,4,0.0,33187.5,trailing_stop,4,0.0,0
2021-06-28 12:00:00+00:00,做多,34998.0,1255.7,3.59,260.6,0.0,34998.0,stop,4,0.0,34998.0,trailing_stop,4,0.0,0
2021-06-29 16:00:00+00:00,做多,35450.0,1176.4,3.32,256.0,0.0,35450.0,stop,4,0.5,36034.8,trailing_stop,4,0.5,0
2021-06-30 20:00:00+00:00,做空,34401.0,1086.4,3.16,55.1,0.0,34401.0,stop,4,0.0,34401.0,trailing_stop,4,0.0,0
2021-07-03 12:00:00+00:00,做多,33892.7,950.0,2.8,272.4,1.27,35097.6,stop,11,0.61,34473.1,trailing_stop,4,-0.66,-7
2021-07-05 16:00:00+00:00,做空,34000.0,780.8,2.3,54.6,0.0,34000.0,stop,4,0.74,33422.4,trailing_stop,4,0.74,0
2021-07-06 12:00:00+00:00,做多,34538.0,783.6,2.27,265.4,-1.0,33754.4,stop,1,-1.0,33754.4,trailing_stop,1,0.0,0
2021-07-08 08:00:00+00:00,做空,33756.5,757.6,2.24,54.3,0.59,33311.1,stop,9,1.73,32444.8,trailing_stop,4,1.14,-5
2021-07-10 04:00:00+00:00,做多,33700.0,735.6,2.18,274.5,0.0,33700.0,stop,4,0.25,33880.8,trailing_stop,4,0.25,0
2021-07-12 04:00:00+00:00,做多,34105.0,624.5,1.83,270.1,0.0,34105.0,stop,4,0.39,34350.5,trailing_stop,4,0.39,0
2021-07-13 00:00:00+00:00,做空,33301.0,627.5,1.88,53.6,0.0,33301.0,stop,4,0.54,32963.7,trailing_stop,4,0.54,0
2021-07-14 08:00:00+00:00,做空,32187.0,621.0,1.93,52.0,-1.0,32808.0,stop,3,-1.0,32808.0,trailing_stop,3,0.0,0
2021-07-15 20:00:00+00:00,做空,31763.1,635.4,2.0,51.4,0.0,31763.1,stop,4,0.48,31457.7,trailing_stop,4,0.48,0
2021-07-16 16:00:00+00:00,做空,31140.0,612.3,1.97,50.4,-1.0,31752.3,stop,1,-1.0,31752.3,trailing_stop,1,0.0,0
2021-07-18 08:00:00+00:00,做多,31945.0,591.6,1.85,295.1,-1.0,31353.4,stop,3,-1.0,31353.4,trailing_stop,3,0.0,0
2021-07-19 20:00:00+00:00,做空,31075.1,567.4,1.83,50.3,1.41,30273.9,stop,10,2.36,29736.2,trailing_stop,4,0.95,-6
2021-07-21 16:00:00+00:00,做多,30933.2,611.2,1.98,308.0,5.2,34113.6,stop,25,2.69,32578.3,trailing_stop,4,-2.51,-21
2021-07-26 04:00:00+00:00,做多,34780.0,596.1,1.71,262.9,10.5,41040.4,tp,1,10.5,41040.4,tp,1,0.0,0
2021-07-28 08:00:00+00:00,做多,39546.3,1295.9,3.28,219.1,0.0,39546.3,stop,4,0.54,40246.0,trailing_stop,4,0.54,0
2021-07-30 16:00:00+00:00,做空,39365.3,1141.5,2.9,60.8,-1.0,40506.8,stop,3,-1.0,40506.8,trailing_stop,3,0.0,0
2021-08-02 04:00:00+00:00,做空,40567.7,1032.9,2.55,61.9,2.26,38229.9,stop,15,0.8,39745.6,trailing_stop,4,-1.47,-11
2021-08-04 20:00:00+00:00,做多,38700.0,952.4,2.46,226.1,0.0,38700.0,stop,5,0.84,39499.1,trailing_stop,4,0.84,-1
2021-08-06 00:00:00+00:00,做多,39975.3,979.0,2.45,215.7,3.49,43389.9,stop,18,0.88,40838.2,trailing_stop,4,-2.61,-14
2021-08-09 16:00:00+00:00,做多,45197.9,1105.5,2.45,179.2,0.0,45197.9,stop,7,0.66,45930.3,trailing_stop,4,0.66,-3
2021-08-11 12:00:00+00:00,做多,46201.0,1096.0,2.37,173.2,0.0,46201.0,stop,4,0.0,46206.3,trailing_stop,4,0.0,0
2021-08-12 12:00:00+00:00,做空,45363.4,1033.3,2.28,66.0,0.57,44770.8,stop,5,1.01,44316.6,trailing_stop,4,0.44,-1
2021-08-13 12:00:00+00:00,做多,46023.0,1017.5,2.21,174.2,0.42,46455.1,stop,7,1.42,47471.9,trailing_stop,5,1.0,-2
2021-08-15 12:00:00+00:00,做空,46000.0,961.8,2.09,66.4,0.0,46000.0,stop,4,0.04,45960.9,trailing_stop,4,0.04,0
2021-08-16 08:00:00+00:00,做多,47388.8,958.4,2.02,166.3,-1.0,46430.4,stop,3,-1.0,46430.4,trailing_stop,3,0.0,0
2021-08-18 04:00:00+00:00,做空,45240.0,1005.6,2.22,65.9,0.0,45240.0,stop,4,0.51,44730.1,trailing_stop,4,0.51,0
2021-08-19 08:00:00+00:00,做空,44227.3,996.6,2.25,65.1,-1.0,45223.9,stop,3,-1.0,45223.9,trailing_stop,3,0.0,0
2021-08-20 00:00:00+00:00,做多,46050.0,1017.2,2.21,174.1,2.46,48551.4,stop,17,0.93,46991.3,trailing_stop,4,-1.53,-13
2021-08-23 08:00:00+00:00,做多,49556.2,918.1,1.85,154.7,0.0,49556.2,stop,4,0.64,50140.9,trailing_stop,4,0.64,0
2021-08-24 20:00:00+00:00,做空,48801.0,876.8,1.8,68.4,0.2,48626.4,stop,4,0.87,48038.4,trailing_stop,4,0.67,0
2021-08-25 16:00:00+00:00,做空,47600.0,863.1,1.81,67.6,-1.0,48463.1,stop,1,-1.0,48463.1,trailing_stop,1,0.0,0
2021-08-26 12:00:00+00:00,做空,47130.6,915.0,1.94,67.2,0.0,47130.6,stop,4,0.43,46737.5,trailing_stop,4,0.43,0
2021-08-27 20:00:00+00:00,做多,47795.1,921.3,1.93,164.1,0.92,48644.8,stop,6,1.17,48872.3,trailing_stop,4,0.25,-2
2021-08-29 08:00:00+00:00,做空,48395.6,823.1,1.7,68.1,0.0,48395.6,stop,4,0.29,48152.8,trailing_stop,4,0.29,0
2021-08-31 04:00:00+00:00,做空,47400.0,805.2,1.7,67.4,0.0,47400.0,stop,4,0.33,47133.6,trailing_stop,4,0.33,0
2021-09-02 00:00:00+00:00,做多,47888.0,805.9,1.68,163.5,1.64,49212.6,stop,8,2.64,50017.1,trailing_stop,4,1.0,-4
2021-09-06 00:00:00+00:00,做多,50517.3,772.0,1.53,149.8,1.72,51845.0,stop,10,1.47,51649.7,trailing_stop,4,-0.25,-6
2021-09-07 20:00:00+00:00,做空,50500.0,825.1,1.63,69.4,7.34,44440.0,tp,5,5.02,46356.5,trailing_stop,4,-2.32,-1
2021-09-09 20:00:00+00:00,做多,46834.3,1183.8,2.53,169.5,0.0,46834.3,stop,4,0.0,46834.3,trailing_stop,4,0.0,0
2021-09-10 20:00:00+00:00,做空,45622.0,1113.8,2.44,66.1,0.0,45622.0,stop,5,0.85,44676.9,trailing_stop,4,0.85,-1
2021-09-12 16:00:00+00:00,做多,45999.0,966.4,2.1,174.4,-1.0,45032.6,stop,3,-1.0,45032.6,trailing_stop,3,0.0,0
2021-09-13 08:00:00+00:00,做空,44746.5,949.2,2.12,65.5,-1.0,45695.8,stop,3,-1.0,45695.8,trailing_stop,3,0.0,0
2021-09-15 04:00:00+00:00,做多,46950.0,995.6,2.12,168.8,0.7,47649.9,stop,7,0.96,47902.2,trailing_stop,6,0.25,-1
2021-09-18 12:00:00+00:00,做多,48150.0,848.4,1.76,162.1,0.0,48150.0,stop,4,0.33,48425.8,trailing_stop,4,0.33,0
2021-09-19 16:00:00+00:00,做空,47590.3,767.9,1.61,67.5,7.44,41879.5,tp,10,0.48,47223.9,trailing_stop,4,-6.96,-6
2021-09-23 00:00:00+00:00,做多,43290.0,1224.5,2.83,191.5,0.22,43554.1,stop,10,0.42,43801.2,trailing_stop,4,0.2,-6
2021-09-26 12:00:00+00:00,做空,41630.3,1104.8,2.65,62.9,-1.0,42735.1,stop,1,-1.0,42735.1,trailing_stop,1,0.0,0
2021-09-27 08:00:00+00:00,做多,43940.0,1139.4,2.59,187.2,0.0,43940.0,stop,4,0.0,43940.0,trailing_stop,4,0.0,0
2021-09-28 04:00:00+00:00,做空,42650.0,1078.6,2.53,63.8,0.3,42324.5,stop,8,0.56,42044.3,trailing_stop,4,0.26,-4
2021-09-30 08:00:00+00:00,做多,42576.8,984.5,2.31,196.4,5.06,47554.8,stop,17,0.77,43330.6,trailing_stop,4,-4.29,-13
2021-10-04 00:00:00+00:00,做多,48270.2,889.4,1.84,161.5,-1.0,47380.8,stop,2,-1.0,47380.8,trailing_stop,2,0.0,0
2021-10-05 00:00:00+00:00,做多,49304.1,941.8,1.91,156.0,1.52,50733.0,stop,10,0.12,49417.1,trailing_stop,4,-1.4,-6
2021-10-06 20:00:00+00:00,做多,51888.0,963.7,1.86,143.2,2.56,54350.4,stop,4,3.58,55335.1,trailing_stop,4,1.02,0
2021-10-08 16:00:00+00:00,做多,55046.9,1113.9,2.02,129.3,-1.0,53932.9,stop,3,-1.0,53932.9,trailing_stop,3,0.0,0
2021-10-10 12:00:00+00:00,做多,55589.0,1041.8,1.87,127.0,0.0,55589.0,stop,4,0.0,55589.0,trailing_stop,4,0.0,0
2021-10-11 20:00:00+00:00,做多,57164.9,1154.4,2.02,120.8,0.0,57164.9,stop,4,0.12,57302.8,trailing_stop,4,0.12,0
2021-10-13 00:00:00+00:00,做空,56060.0,1132.0,2.02,72.5,0.29,55729.1,stop,5,1.54,54316.0,trailing_stop,4,1.25,-1
2021-10-14 00:00:00+00:00,做多,56624.1,1257.2,2.22,122.9,3.15,60587.8,stop,17,1.06,57958.1,trailing_stop,4,-2.09,-13
