信号时间,方向,突破线,ATR,ATR%,初始止损,止盈价,加仓,加仓价,加仓K,出场时间,出场价,出场原因,持仓K线,持仓小时,主仓R,加仓R,总R,累计R
2025-03-18 20:00:00+00:00,做空,82207.7,1311.5,1.6,83519.2,72342.8,否,,,2025-03-19 12:00:00+00:00,81858.9,trailing_stop,4,16,0.27,,0.27,1345.7
2025-03-19 16:00:00+00:00,做多,83422.8,1241.3,1.49,82181.5,98438.9,是,85382.5,2,2025-03-20 08:00:00+00:00,86369.3,trailing_stop,4,16,2.37,0.79,3.17,1348.9
2025-03-21 20:00:00+00:00,做空,83613.6,1247.8,1.49,84861.4,73580.0,否,,,2025-03-22 12:00:00+00:00,83613.6,trailing_stop,4,16,0.0,,0.0,1348.9
2025-03-23 16:00:00+00:00,做多,84509.0,931.7,1.1,83577.3,99720.6,是,86502.6,4,2025-03-24 08:00:00+00:00,85645.0,trailing_stop,4,16,1.22,-0.92,0.3,1349.2
2025-03-24 12:00:00+00:00,做多,86619.9,928.0,1.07,85691.9,102211.5,否,,,2025-03-25 04:00:00+00:00,88288.0,trailing_stop,4,16,1.8,,1.8,1351.0
2025-03-26 20:00:00+00:00,做空,86839.2,993.5,1.14,87832.7,76418.5,否,,,2025-03-27 12:00:00+00:00,86313.0,trailing_stop,4,16,0.53,,0.53,1351.5
2025-03-28 12:00:00+00:00,做空,85724.5,985.7,1.15,86710.2,75437.6,否,,,2025-03-29 04:00:00+00:00,84024.5,trailing_stop,4,16,1.72,,1.72,1353.2
2025-03-29 16:00:00+00:00,做空,83531.7,982.3,1.18,84514.0,73507.9,否,,,2025-03-30 08:00:00+00:00,82092.2,trailing_stop,4,16,1.47,,1.47,1354.7
2025-03-31 08:00:00+00:00,做空,81501.4,950.7,1.17,82452.1,71721.2,否,,,2025-03-31 20:00:00+00:00,82452.1,trailing_stop,3,12,-1.0,,-1.0,1353.7
2025-04-01 20:00:00+00:00,做多,84474.8,1003.4,1.19,83471.4,99680.3,否,,,2025-04-02 12:00:00+00:00,85093.8,trailing_stop,4,16,0.62,,0.62,1354.3
2025-04-02 20:00:00+00:00,做多,85595.5,1056.1,1.23,84539.4,101002.7,否,,,2025-04-03 04:00:00+00:00,84539.4,trailing_stop,2,8,-1.0,,-1.0,1353.3
2025-04-03 20:00:00+00:00,做空,82137.3,1351.0,1.64,83488.3,72280.8,否,,,2025-04-04 12:00:00+00:00,82137.3,trailing_stop,4,16,0.0,,0.0,1353.3
2025-04-07 00:00:00+00:00,做空,82155.4,1151.6,1.4,83307.0,72296.8,是,78390.0,1,2025-04-07 16:00:00+00:00,75032.8,trailing_stop,4,16,6.18,2.92,9.1,1362.4
2025-04-09 00:00:00+00:00,做空,77262.6,1764.2,2.28,79026.8,67991.1,是,75040.0,2,2025-04-09 16:00:00+00:00,75460.6,trailing_stop,4,16,1.02,-0.24,0.78,1363.2
2025-04-10 00:00:00+00:00,做多,78500.0,1869.5,2.38,76630.5,92630.0,是,82588.0,1,2025-04-10 16:00:00+00:00,82620.2,trailing_stop,4,16,2.2,0.02,2.22,1365.4
2025-04-12 00:00:00+00:00,做多,83297.9,1891.5,2.27,81406.4,98291.5,否,,,2025-04-12 16:00:00+00:00,83354.3,trailing_stop,4,16,0.03,,0.03,1365.4
2025-04-12 20:00:00+00:00,做多,84300.0,1722.3,2.04,82577.7,99474.0,否,,,2025-04-13 12:00:00+00:00,85238.9,trailing_stop,4,16,0.55,,0.55,1366.0
2025-04-16 04:00:00+00:00,做空,83888.0,1401.5,1.67,85289.5,73821.4,否,,,2025-04-16 20:00:00+00:00,83764.7,trailing_stop,4,16,0.09,,0.09,1366.1
2025-04-19 12:00:00+00:00,做多,84947.8,965.3,1.14,83982.5,100238.4,否,,,2025-04-20 04:00:00+00:00,85117.3,trailing_stop,4,16,0.18,,0.18,1366.3
2025-04-20 16:00:00+00:00,做空,84613.5,812.2,0.96,85425.7,74459.9,否,,,2025-04-21 08:00:00+00:00,84456.6,trailing_stop,4,16,0.19,,0.19,1366.5
2025-04-21 20:00:00+00:00,做多,87777.0,872.0,0.99,86905.0,103576.9,否,,,2025-04-22 00:00:00+00:00,86905.0,trailing_stop,1,4,-1.0,,-1.0,1365.5
2025-04-22 20:00:00+00:00,做多,88850.0,945.8,1.06,87904.2,104843.0,是,91356.4,1,2025-04-23 12:00:00+00:00,93669.6,trailing_stop,4,16,5.1,2.45,7.54,1373.0
2025-04-25 04:00:00+00:00,做多,93869.9,1180.1,1.26,92689.8,110766.5,否,,,2025-04-25 20:00:00+00:00,94052.6,trailing_stop,4,16,0.15,,0.15,1373.1
2025-04-28 12:00:00+00:00,做多,94517.9,977.6,1.03,93540.3,111531.1,否,,,2025-04-28 20:00:00+00:00,93540.3,trailing_stop,2,8,-1.0,,-1.0,1372.1
2025-05-01 16:00:00+00:00,做多,95186.5,1014.0,1.07,94172.5,112320.1,否,,,2025-05-02 08:00:00+00:00,96881.0,trailing_stop,4,16,1.67,,1.67,1373.8
2025-05-03 16:00:00+00:00,做空,96064.1,963.3,1.0,97027.4,84536.4,否,,,2025-05-04 08:00:00+00:00,95937.3,trailing_stop,4,16,0.13,,0.13,1373.9
2025-05-04 16:00:00+00:00,做空,95508.7,870.8,0.91,96379.5,84047.7,否,,,2025-05-05 08:00:00+00:00,94551.8,trailing_stop,4,16,1.1,,1.1,1375.0
2025-05-07 04:00:00+00:00,做多,95165.1,906.5,0.95,94258.6,112294.8,否,,,2025-05-07 20:00:00+00:00,97246.8,trailing_stop,4,16,2.3,,2.3,1377.3
2025-05-08 08:00:00+00:00,做多,97700.0,985.0,1.01,96715.0,115286.0,是,100730.8,3,2025-05-09 00:00:00+00:00,101000.7,trailing_stop,4,16,3.35,0.27,3.63,1381.0
2025-05-09 04:00:00+00:00,做多,101686.7,1092.8,1.07,100593.9,119990.3,否,,,2025-05-09 20:00:00+00:00,103826.6,trailing_stop,4,16,1.96,,1.96,1382.9
2025-05-11 04:00:00+00:00,做多,104085.0,1101.1,1.06,102983.9,122820.3,否,,,2025-05-11 20:00:00+00:00,104399.4,trailing_stop,4,16,0.29,,0.29,1383.2
2025-05-12 20:00:00+00:00,做空,103502.4,1225.1,1.18,104727.5,91082.1,否,,,2025-05-13 12:00:00+00:00,101290.6,trailing_stop,4,16,1.81,,1.81,1385.0
2025-05-14 00:00:00+00:00,做多,103930.1,1321.6,1.27,102608.5,122637.5,否,,,2025-05-14 16:00:00+00:00,104228.4,trailing_stop,4,16,0.23,,0.23,1385.3
2025-05-15 12:00:00+00:00,做空,102536.0,1215.2,1.19,103751.2,90231.7,否,,,2025-05-16 00:00:00+00:00,103751.2,trailing_stop,3,12,-1.0,,-1.0,1384.3
2025-05-18 12:00:00+00:00,做多,103658.0,983.3,0.95,102674.7,122316.4,是,106407.6,4,2025-05-19 04:00:00+00:00,105508.0,trailing_stop,4,16,1.88,-0.91,0.97,1385.2
2025-05-19 12:00:00+00:00,做空,103217.2,1290.7,1.25,104507.9,90831.1,否,,,2025-05-19 20:00:00+00:00,104507.9,trailing_stop,2,8,-1.0,,-1.0,1384.2
2025-05-21 00:00:00+00:00,做多,106800.0,1284.6,1.2,105515.4,126024.0,否,,,2025-05-21 16:00:00+00:00,107307.7,trailing_stop,4,16,0.4,,0.4,1384.6
2025-05-21 20:00:00+00:00,做多,107950.0,1300.6,1.2,106649.4,127381.0,否,,,2025-05-22 00:00:00+00:00,106649.4,trailing_stop,1,4,-1.0,,-1.0,1383.6
2025-05-22 08:00:00+00:00,做多,110830.0,1591.9,1.44,109238.1,130779.4,否,,,2025-05-23 00:00:00+00:00,110980.3,trailing_stop,4,16,0.09,,0.09,1383.7
2025-05-23 16:00:00+00:00,做空,110238.5,1455.7,1.32,111694.2,97009.9,是,107271.5,3,2025-05-24 08:00:00+00:00,107449.7,trailing_stop,4,16,1.92,-0.12,1.79,1385.5
2025-05-26 08:00:00+00:00,做多,109285.1,1444.8,1.32,107840.3,128956.4,否,,,2025-05-27 00:00:00+00:00,109677.6,trailing_stop,4,16,0.27,,0.27,1385.8
2025-05-28 20:00:00+00:00,做空,108178.1,1260.0,1.16,109438.1,95196.7,否,,,2025-05-29 12:00:00+00:00,107353.9,trailing_stop,4,16,0.65,,0.65,1386.4
2025-05-30 00:00:00+00:00,做空,106400.0,1316.8,1.24,107716.8,93632.0,否,,,2025-05-30 16:00:00+00:00,105179.4,trailing_stop,4,16,0.93,,0.93,1387.4
2025-06-02 00:00:00+00:00,做多,104859.3,1117.7,1.07,103741.6,123734.0,否,,,2025-06-02 16:00:00+00:00,105264.8,trailing_stop,4,16,0.36,,0.36,1387.7
2025-06-03 20:00:00+00:00,做多,106470.8,1073.1,1.01,105397.7,125635.5,否,,,2025-06-04 04:00:00+00:00,105397.7,trailing_stop,2,8,-1.0,,-1.0,1386.7
2025-06-06 00:00:00+00:00,做空,103825.0,1023.0,0.99,104848.0,91366.0,否,,,2025-06-06 16:00:00+00:00,100816.6,trailing_stop,4,16,2.94,,2.94,1389.7
2025-06-07 20:00:00+00:00,做多,105293.0,1100.8,1.05,104192.2,124245.7,否,,,2025-06-08 16:00:00+00:00,105327.9,trailing_stop,5,20,0.03,,0.03,1389.7
2025-06-08 20:00:00+00:00,做多,105878.3,945.3,0.89,104933.0,124936.4,否,,,2025-06-09 12:00:00+00:00,106009.9,trailing_stop,4,16,0.14,,0.14,1389.8
2025-06-09 16:00:00+00:00,做多,106482.6,876.7,0.82,105605.9,125649.5,是,110227.9,3,2025-06-10 08:00:00+00:00,110215.3,trailing_stop,4,16,4.26,-0.01,4.24,1394.1
2025-06-12 08:00:00+00:00,做空,108001.2,1047.2,0.97,109048.4,95041.1,否,,,2025-06-13 00:00:00+00:00,107062.7,trailing_stop,4,16,0.9,,0.9,1395.0
2025-06-13 04:00:00+00:00,做空,106539.1,1075.3,1.01,107614.4,93754.4,否,,,2025-06-13 20:00:00+00:00,103151.6,trailing_stop,4,16,3.15,,3.15,1398.1
2025-06-16 12:00:00+00:00,做多,106099.4,1015.2,0.96,105084.2,125197.3,是,108594.2,3,2025-06-17 04:00:00+00:00,108374.4,trailing_stop,4,16,2.24,-0.22,2.02,1400.1
2025-06-17 16:00:00+00:00,做空,106068.0,1153.2,1.09,107221.2,93339.8,否,,,2025-06-18 08:00:00+00:00,103876.6,trailing_stop,4,16,1.9,,1.9,1402.0
2025-06-20 12:00:00+00:00,做多,105184.0,1057.1,1.01,104126.9,124117.1,否,,,2025-06-20 20:00:00+00:00,104126.9,trailing_stop,2,8,-1.0,,-1.0,1401.0
2025-06-21 00:00:00+00:00,做空,103805.9,1129.6,1.09,104935.5,91349.2,否,,,2025-06-21 16:00:00+00:00,103468.4,trailing_stop,4,16,0.3,,0.3,1401.3
2025-06-22 00:00:00+00:00,做空,102255.3,1039.5,1.02,103294.8,89984.7,否,,,2025-06-22 08:00:00+00:00,103294.8,trailing_stop,2,8,-1.0,,-1.0,1400.3
2025-06-22 20:00:00+00:00,做空,100789.9,1094.0,1.09,101883.9,88695.1,否,,,2025-06-23 12:00:00+00:00,98662.4,trailing_stop,4,16,1.94,,1.94,1402.3
2025-06-24 00:00:00+00:00,做多,102596.5,1339.7,1.31,101256.8,121063.9,是,105290.9,1,2025-06-24 16:00:00+00:00,105380.2,trailing_stop,4,16,2.08,0.07,2.14,1404.4
2025-06-25 16:00:00+00:00,做多,106750.9,1332.4,1.25,105418.5,125966.1,否,,,2025-06-26 08:00:00+00:00,107429.5,trailing_stop,4,16,0.51,,0.51,1404.9
2025-06-29 16:00:00+00:00,做多,107538.0,857.5,0.8,106680.5,126894.8,否,,,2025-06-30 12:00:00+00:00,108355.1,trailing_stop,5,20,0.95,,0.95,1405.9
2025-07-01 16:00:00+00:00,做空,106557.4,831.8,0.78,107389.2,93770.5,否,,,2025-07-02 08:00:00+00:00,105598.5,trailing_stop,4,16,1.15,,1.15,1407.0
2025-07-02 16:00:00+00:00,做多,107144.4,898.1,0.84,106246.3,126430.4,是,109621.9,2,2025-07-03 08:00:00+00:00,109241.4,trailing_stop,4,16,2.33,-0.42,1.91,1409.0
2025-07-04 20:00:00+00:00,做空,108456.4,899.8,0.83,109356.2,95441.6,否,,,2025-07-05 12:00:00+00:00,107649.9,trailing_stop,4,16,0.9,,0.9,1409.9
2025-07-06 20:00:00+00:00,做多,108211.0,696.7,0.64,107514.3,127689.0,否,,,2025-07-07 12:00:00+00:00,109336.3,trailing_stop,4,16,1.62,,1.62,1411.5
2025-07-10 00:00:00+00:00,做多,109738.5,782.4,0.71,108956.1,129491.4,否,,,2025-07-10 16:00:00+00:00,111540.3,trailing_stop,4,16,2.3,,2.3,1413.8
2025-07-11 00:00:00+00:00,做多,112036.8,878.6,0.78,111158.2,132203.4,是,115979.2,1,2025-07-11 16:00:00+00:00,117956.6,trailing_stop,4,16,6.74,2.25,8.99,1422.8
2025-07-13 20:00:00+00:00,做多,118058.3,991.2,0.84,117067.1,139308.8,是,122731.0,4,2025-07-14 12:00:00+00:00,121304.4,trailing_stop,4,16,3.27,-1.44,1.84,1424.6
2025-07-15 08:00:00+00:00,做空,118862.6,1273.1,1.07,120135.7,104599.1,否,,,2025-07-16 00:00:00+00:00,116314.6,trailing_stop,4,16,2.0,,2.0,1426.6
2025-07-16 16:00:00+00:00,做多,118499.8,1419.3,1.2,117080.5,139829.8,否,,,2025-07-17 08:00:00+00:00,119390.4,trailing_stop,4,16,0.63,,0.63,1427.2
2025-07-20 20:00:00+00:00,做多,118301.4,1149.9,0.97,117151.5,139595.7,否,,,2025-07-21 04:00:00+00:00,117151.5,trailing_stop,2,8,-1.0,,-1.0,1426.2
2025-07-21 12:00:00+00:00,做多,118856.6,1221.7,1.03,117634.9,140250.8,否,,,2025-07-22 00:00:00+00:00,117634.9,trailing_stop,3,12,-1.0,,-1.0,1425.2
2025-07-25 08:00:00+00:00,做空,117050.2,1302.2,1.11,118352.4,103004.2,否,,,2025-07-26 00:00:00+00:00,115318.4,trailing_stop,4,16,1.33,,1.33,1426.6
2025-07-26 16:00:00+00:00,做多,117740.6,1323.6,1.12,116417.0,138933.9,否,,,2025-07-28 04:00:00+00:00,118888.2,trailing_stop,9,36,0.87,,0.87,1427.4
2025-07-29 20:00:00+00:00,做空,117388.0,1021.2,0.87,118409.2,103301.4,否,,,2025-07-30 12:00:00+00:00,117388.0,trailing_stop,4,16,0.0,,0.0,1427.4
2025-07-31 00:00:00+00:00,做空,116923.0,1059.0,0.91,117982.0,102892.2,否,,,2025-07-31 08:00:00+00:00,117982.0,trailing_stop,2,8,-1.0,,-1.0,1426.4
2025-08-01 04:00:00+00:00,做空,116691.1,1101.0,0.94,117792.1,102688.2,否,,,2025-08-01 20:00:00+00:00,114606.1,trailing_stop,4,16,1.89,,1.89,1428.3
2025-08-02 00:00:00+00:00,做空,113871.1,1212.0,1.06,115083.1,100206.6,否,,,2025-08-02 16:00:00+00:00,113266.0,trailing_stop,4,16,0.5,,0.5,1428.8
2025-08-03 00:00:00+00:00,做空,112660.0,1178.7,1.05,113838.7,99140.8,否,,,2025-08-03 16:00:00+00:00,112439.3,trailing_stop,4,16,0.19,,0.19,1429.0
2025-08-04 00:00:00+00:00,做多,114200.0,1121.3,0.98,113078.7,134756.0,否,,,2025-08-04 16:00:00+00:00,114402.8,trailing_stop,4,16,0.18,,0.18,1429.2
2025-08-05 12:00:00+00:00,做空,114070.0,1021.1,0.9,115091.1,100381.6,否,,,2025-08-06 04:00:00+00:00,113093.0,trailing_stop,4,16,0.96,,0.96,1430.2
2025-08-06 20:00:00+00:00,做多,114860.1,1038.0,0.9,113822.1,135534.9,否,,,2025-08-07 12:00:00+00:00,115155.2,trailing_stop,4,16,0.28,,0.28,1430.4
2025-08-07 16:00:00+00:00,做多,115674.2,1010.0,0.87,114664.2,136495.6,否,,,2025-08-08 08:00:00+00:00,117075.0,trailing_stop,4,16,1.39,,1.39,1431.8
2025-08-10 08:00:00+00:00,做多,117906.7,918.8,0.78,116987.9,139129.9,否,,,2025-08-11 00:00:00+00:00,118634.6,trailing_stop,4,16,0.79,,0.79,1432.6
2025-08-11 04:00:00+00:00,做多,119094.0,966.3,0.81,118127.7,140530.9,否,,,2025-08-11 20:00:00+00:00,121966.9,trailing_stop,4,16,2.97,,2.97,1435.6
2025-08-13 16:00:00+00:00,做多,120270.0,1119.0,0.93,119151.0,141918.6,是,123323.9,3,2025-08-14 12:00:00+00:00,123986.1,trailing_stop,5,20,3.32,0.59,3.91,1439.5
2025-08-14 20:00:00+00:00,做空,120066.1,1281.4,1.07,121347.5,105658.2,否,,,2025-08-15 12:00:00+00:00,117644.7,trailing_stop,4,16,1.89,,1.89,1441.4
2025-08-17 12:00:00+00:00,做多,117857.1,1082.4,0.92,116774.7,139071.4,否,,,2025-08-18 04:00:00+00:00,118188.7,trailing_stop,4,16,0.31,,0.31,1441.7
2025-08-18 08:00:00+00:00,做空,117121.6,989.2,0.84,118110.8,103067.0,否,,,2025-08-19 00:00:00+00:00,115099.6,trailing_stop,4,16,2.04,,2.04,1443.7
2025-08-19 20:00:00+00:00,做空,114303.8,1086.4,0.95,115390.2,100587.3,否,,,2025-08-20 12:00:00+00:00,113043.2,trailing_stop,4,16,1.16,,1.16,1444.9
2025-08-22 00:00:00+00:00,做空,112545.4,1086.7,0.97,113632.1,99040.0,否,,,2025-08-22 16:00:00+00:00,112545.4,trailing_stop,4,16,0.0,,0.0,1444.9
2025-08-22 20:00:00+00:00,做多,113936.0,1061.7,0.93,112874.3,134444.5,是,116625.5,1,2025-08-23 12:00:00+00:00,116866.6,trailing_stop,4,16,2.76,0.23,2.99,1447.9
2025-08-24 20:00:00+00:00,做空,114510.0,1041.9,0.91,115551.9,100768.8,是,111469.7,4,2025-08-25 12:00:00+00:00,111005.0,trailing_stop,4,16,3.36,0.45,3.81,1451.7
2025-08-26 04:00:00+00:00,做空,110532.2,1341.7,1.21,111873.9,97268.3,否,,,2025-08-26 20:00:00+00:00,109230.6,trailing_stop,4,16,0.97,,0.97,1452.7
2025-08-27 04:00:00+00:00,做多,111106.5,1347.1,1.21,109759.4,131105.7,否,,,2025-08-27 20:00:00+00:00,111166.1,trailing_stop,4,16,0.04,,0.04,1452.7
2025-08-28 12:00:00+00:00,做多,112568.5,1312.4,1.17,111256.1,132830.8,否,,,2025-08-29 04:00:00+00:00,112772.8,trailing_stop,4,16,0.16,,0.16,1452.9
2025-08-29 12:00:00+00:00,做空,111238.5,1246.4,1.12,112484.9,97889.9,是,108334.4,2,2025-08-30 04:00:00+00:00,108492.8,trailing_stop,4,16,2.2,-0.13,2.08,1454.9
2025-08-31 08:00:00+00:00,做多,108879.6,1128.0,1.04,107751.6,128477.9,否,,,2025-09-01 00:00:00+00:00,109052.4,trailing_stop,4,16,0.15,,0.15,1455.1
2025-09-01 08:00:00+00:00,做空,108021.0,1041.8,0.96,109062.8,95058.5,否,,,2025-09-01 12:00:00+00:00,109062.8,trailing_stop,1,4,-1.0,,-1.0,1454.1
2025-09-02 08:00:00+00:00,做多,109874.8,1160.6,1.06,108714.2,129652.3,否,,,2025-09-02 20:00:00+00:00,108714.2,trailing_stop,3,12,-1.0,,-1.0,1453.1
2025-09-03 20:00:00+00:00,做多,111742.1,1174.6,1.05,110567.5,131855.7,否,,,2025-09-04 12:00:00+00:00,111953.9,trailing_stop,4,16,0.18,,0.18,1453.3
2025-09-04 20:00:00+00:00,做空,110237.2,1121.6,1.02,111358.8,97008.7,否,,,2025-09-05 04:00:00+00:00,111358.8,trailing_stop,2,8,-1.0,,-1.0,1452.3
2025-09-05 12:00:00+00:00,做多,111743.8,1178.4,1.05,110565.4,131857.7,否,,,2025-09-05 20:00:00+00:00,110565.4,trailing_stop,2,8,-1.0,,-1.0,1451.3
2025-09-07 00:00:00+00:00,做空,110153.3,1157.2,1.05,111310.5,96934.9,否,,,2025-09-07 16:00:00+00:00,110153.3,trailing_stop,4,16,0.0,,0.0,1451.3
2025-09-08 16:00:00+00:00,做多,111580.7,918.8,0.82,110661.9,131665.2,否,,,2025-09-09 08:00:00+00:00,112408.2,trailing_stop,4,16,0.9,,0.9,1452.2
2025-09-09 12:00:00+00:00,做多,112867.6,906.5,0.8,111961.1,133183.8,否,,,2025-09-09 20:00:00+00:00,111961.1,trailing_stop,2,8,-1.0,,-1.0,1451.2
2025-09-10 20:00:00+00:00,做多,112900.0,953.8,0.84,111946.2,133222.0,否,,,2025-09-11 12:00:00+00:00,113956.3,trailing_stop,4,16,1.11,,1.11,1452.3
2025-09-12 04:00:00+00:00,做多,114691.7,925.9,0.81,113765.8,135336.2,否,,,2025-09-12 20:00:00+00:00,115817.1,trailing_stop,4,16,1.22,,1.22,1453.5
2025-09-13 00:00:00+00:00,做多,116280.0,906.5,0.78,115373.5,137210.4,否,,,2025-09-13 16:00:00+00:00,116280.0,trailing_stop,4,16,0.0,,0.0,1453.5
2025-09-17 00:00:00+00:00,做多,115968.0,825.7,0.71,115142.3,136842.2,否,,,2025-09-17 16:00:00+00:00,116853.5,trailing_stop,4,16,1.07,,1.07,1454.6
2025-09-18 08:00:00+00:00,做多,117266.4,940.5,0.8,116325.9,138374.4,否,,,2025-09-19 00:00:00+00:00,117319.7,trailing_stop,4,16,0.06,,0.06,1454.6
2025-09-19 16:00:00+00:00,做空,116489.7,907.6,0.78,117397.3,102510.9,否,,,2025-09-20 08:00:00+00:00,115503.7,trailing_stop,4,16,1.09,,1.09,1455.7
2025-09-22 08:00:00+00:00,做空,115137.6,658.2,0.57,115795.8,101321.1,是,112454.4,1,2025-09-23 00:00:00+00:00,111798.3,trailing_stop,4,16,5.07,1.0,6.07,1461.8
2025-09-24 20:00:00+00:00,做多,113254.8,930.8,0.82,112324.0,133640.7,否,,,2025-09-25 08:00:00+00:00,112324.0,trailing_stop,3,12,-1.0,,-1.0,1460.8
2025-09-25 16:00:00+00:00,做空,111389.0,939.9,0.84,112328.9,98022.3,否,,,2025-09-26 08:00:00+00:00,109044.1,trailing_stop,4,16,2.49,,2.49,1463.3
2025-09-28 20:00:00+00:00,做多,109749.9,781.7,0.71,108968.2,129504.9,否,,,2025-09-29 12:00:00+00:00,111909.1,trailing_stop,4,16,2.76,,2.76,1466.0
2025-09-29 20:00:00+00:00,做多,112381.3,791.6,0.7,111589.7,132609.9,否,,,2025-09-30 12:00:00+00:00,114404.2,trailing_stop,4,16,2.56,,2.56,1468.6
2025-10-01 16:00:00+00:00,做多,114720.0,877.8,0.77,113842.2,135369.6,是,117366.4,1,2025-10-02 12:00:00+00:00,119018.1,trailing_stop,5,20,4.9,1.88,6.78,1475.4
2025-10-02 20:00:00+00:00,做多,119457.0,988.1,0.83,118468.9,140959.3,否,,,2025-10-03 12:00:00+00:00,120505.0,trailing_stop,4,16,1.06,,1.06,1476.4
2025-10-03 20:00:00+00:00,做多,120999.0,1018.1,0.84,119980.9,142778.8,否,,,2025-10-04 12:00:00+00:00,123391.0,trailing_stop,4,16,2.35,,2.35,1478.8
2025-10-05 08:00:00+00:00,做多,122781.1,1006.4,0.82,121774.7,144881.7,否,,,2025-10-06 00:00:00+00:00,125374.1,trailing_stop,4,16,2.58,,2.58,1481.4
2025-10-06 20:00:00+00:00,做多,124500.0,1162.5,0.93,123337.5,146910.0,否,,,2025-10-07 12:00:00+00:00,125627.3,trailing_stop,4,16,0.97,,0.97,1482.3
2025-10-07 20:00:00+00:00,做空,123261.6,1166.0,0.95,124427.6,108470.2,否,,,2025-10-08 12:00:00+00:00,121099.0,trailing_stop,4,16,1.85,,1.85,1484.2
2025-10-09 00:00:00+00:00,做多,123312.9,1312.7,1.06,122000.2,145509.2,否,,,2025-10-09 08:00:00+00:00,122000.2,trailing_stop,2,8,-1.0,,-1.0,1483.2
2025-10-09 20:00:00+00:00,做空,121081.5,1337.7,1.1,122419.2,106551.7,否,,,2025-10-10 12:00:00+00:00,120241.6,trailing_stop,4,16,0.63,,0.63,1483.8
2025-10-10 20:00:00+00:00,做空,119572.8,1350.2,1.13,120923.0,105224.1,是,116605.3,1,2025-10-11 04:00:00+00:00,105224.1,take_profit,2,8,10.63,8.43,19.06,1502.9
2025-10-12 20:00:00+00:00,做多,112466.2,2075.8,1.85,110390.4,132710.1,是,115341.7,4,2025-10-13 12:00:00+00:00,114874.1,trailing_stop,4,16,1.16,-0.23,0.93,1503.8
2025-10-14 08:00:00+00:00,做空,113600.5,1882.1,1.66,115482.6,99968.4,否,,,2025-10-15 00:00:00+00:00,110743.1,trailing_stop,4,16,1.52,,1.52,1505.3
2025-10-16 20:00:00+00:00,做空,109403.5,1806.9,1.65,111210.4,96275.1,是,105578.3,4,2025-10-17 12:00:00+00:00,108253.5,trailing_stop,4,16,0.64,-1.48,-0.84,1504.5
2025-10-19 16:00:00+00:00,做多,107333.0,1521.6,1.42,105811.4,126652.9,是,110100.4,4,2025-10-20 08:00:00+00:00,108639.1,trailing_stop,4,16,0.86,-0.96,-0.1,1504.4
2025-10-20 12:00:00+00:00,做多,110404.3,1572.3,1.42,108832.0,130277.1,否,,,2025-10-21 04:00:00+00:00,110863.8,trailing_stop,4,16,0.29,,0.29,1504.7
2025-10-21 12:00:00+00:00,做空,109005.0,1486.4,1.36,110491.4,95924.4,否,,,2025-10-21 20:00:00+00:00,110491.4,trailing_stop,2,8,-1.0,,-1.0,1503.7
2025-10-23 12:00:00+00:00,做多,109160.0,1708.8,1.57,107451.2,128808.8,否,,,2025-10-24 04:00:00+00:00,110385.6,trailing_stop,4,16,0.72,,0.72,1504.4
2025-10-26 16:00:00+00:00,做多,111903.9,1199.7,1.07,110704.2,132046.6,是,114497.8,3,2025-10-27 08:00:00+00:00,114921.9,trailing_stop,4,16,2.52,0.35,2.87,1507.3
2025-10-27 12:00:00+00:00,做多,115521.7,1243.8,1.08,114277.9,136315.6,否,,,2025-10-28 04:00:00+00:00,115521.7,trailing_stop,4,16,0.0,,0.0,1507.3
2025-10-29 04:00:00+00:00,做空,113422.0,1233.7,1.09,114655.7,99811.4,否,,,2025-10-29 20:00:00+00:00,112653.0,trailing_stop,4,16,0.62,,0.62,1507.9
2025-10-30 00:00:00+00:00,做空,111326.5,1260.6,1.13,112587.1,97967.3,否,,,2025-10-30 16:00:00+00:00,108447.6,trailing_stop,4,16,2.28,,2.28,1510.2
2025-10-30 20:00:00+00:00,做空,107817.3,1507.4,1.4,109324.7,94879.2,否,,,2025-10-31 08:00:00+00:00,109324.7,trailing_stop,3,12,-1.0,,-1.0,1509.2
2025-11-02 12:00:00+00:00,做多,110557.0,1251.9,1.13,109305.1,130457.3,否,,,2025-11-03 04:00:00+00:00,110590.0,trailing_stop,4,16,0.03,,0.03,1509.2
2025-11-03 08:00:00+00:00,做空,109368.9,1198.0,1.1,110566.9,96244.6,是,105718.8,3,2025-11-04 00:00:00+00:00,106099.0,trailing_stop,4,16,2.73,-0.32,2.41,1511.6
2025-11-04 12:00:00+00:00,做空,105300.0,1406.9,1.34,106706.9,92664.0,是,100507.0,3,2025-11-05 04:00:00+00:00,100683.4,trailing_stop,4,16,3.28,-0.13,3.16,1514.8
2025-11-06 00:00:00+00:00,做多,103750.0,1682.0,1.62,102068.0,122425.0,否,,,2025-11-06 16:00:00+00:00,104032.3,trailing_stop,4,16,0.17,,0.17,1514.9
2025-11-07 00:00:00+00:00,做空,101570.5,1599.3,1.57,103169.8,89382.0,否,,,2025-11-07 16:00:00+00:00,101299.7,trailing_stop,4,16,0.17,,0.17,1515.1
2025-11-08 00:00:00+00:00,做多,102480.4,1624.3,1.59,100856.1,120926.9,否,,,2025-11-08 16:00:00+00:00,103258.5,trailing_stop,4,16,0.48,,0.48,1515.6
