序号,方向,基准线K时间,确认K时间,基准线,ATR,触发线,6K极值,状态,波段涨跌幅%_基准线,波段涨跌幅%_极值基准,峰值价,峰值K时间,未成交错过%,年份,成交时间,入场价,初始止损,保护线,止盈目标,出场时间,出场价,出场原因,平仓细节,保护性平仓第几K,持仓K数,R值,1m消歧
1662,做多,2020-08-14 08:00,2020-08-14 16:00,11850.0,203.51,12053.51,11850.0,被新基准线替换,1.212,1.212,11993.58,2020-08-15 08:00,0.0,2020,,,,,,,,,,,,,
1663,做空,2020-08-12 04:00,2020-08-12 12:00,11127.0,214.81,10912.19,11868.18,跌破KAMA撤单,0.0,6.245,11127.0,2020-08-12 04:00,0.0,2020,,,,,,,,,,,,,
1664,做空,2020-08-05 08:00,2020-08-05 16:00,11103.0,237.41,10865.59,11337.35,跌破KAMA撤单,0.0,2.067,11103.0,2020-08-05 08:00,0.0,2020,,,,,,,,,,,,,
1665,做空,2020-08-04 20:00,2020-08-05 04:00,11025.0,254.41,10770.59,11429.15,被新基准线替换,0.0,3.536,11025.0,2020-08-04 20:00,0.0,2020,,,,,,,,,,,,,
1666,做空,2020-08-04 04:00,2020-08-04 12:00,11140.09,265.68,10874.41,11483.0,被新基准线替换,1.033,3.989,11025.0,2020-08-04 20:00,0.0,2020,,,,,,,,,,,,,
1667,做空,2020-08-03 16:00,2020-08-04 00:00,11133.73,274.76,10858.97,11394.06,被新基准线替换,0.0,2.285,11133.73,2020-08-03 16:00,0.0,2020,,,,,,,,,,,,,
1668,做空,2020-08-03 08:00,2020-08-03 16:00,10923.0,290.89,10632.11,11351.0,被新基准线替换,0.0,3.771,10923.0,2020-08-03 08:00,0.0,2020,,,,,,,,,,,,,
1669,做空,2020-08-02 20:00,2020-08-03 04:00,10970.14,297.51,10672.63,12154.25,被新基准线替换,0.43,10.13,10923.0,2020-08-03 08:00,0.0,2020,,,,,,,,,,,,,
1670,做空,2020-08-02 16:00,2020-08-03 00:00,10915.42,301.7,10613.72,12154.25,被新基准线替换,0.0,10.193,10915.42,2020-08-02 16:00,0.0,2020,,,,,,,,,,,,,
1671,做空,2020-08-02 12:00,2020-08-02 20:00,10490.0,294.65,10195.35,12154.25,被新基准线替换,0.0,13.693,10490.0,2020-08-02 12:00,0.0,2020,,,,,,,,,,,,,
1672,做多,2020-08-01 12:00,2020-08-01 20:00,11765.05,218.0,11983.05,11765.05,成交,2.32,2.32,12037.99,2020-08-02 08:00,,2020,2020-08-02 08:00,11983.05,11765.05,12092.04,14353.36,2020-08-02 08:00,12026.41,保护性平仓,第0K(成交当根),0,0.0,0.1989,是
1673,做多,2020-08-01 00:00,2020-08-01 08:00,11450.42,210.26,11660.68,11450.42,成交,2.748,2.748,11765.05,2020-08-01 12:00,,2020,2020-08-01 12:00,11660.68,11450.42,11765.81,13969.51,2020-08-01 12:00,11666.32,保护性平仓,第0K(成交当根),0,0.0,0.0268,是
1674,做多,2020-07-28 04:00,2020-07-28 12:00,11488.0,190.69,11678.69,11488.0,跌破KAMA撤单,0.0,0.0,11488.0,2020-07-28 04:00,0.0,2020,,,,,,,,,,,,,
1675,做多,2020-07-27 08:00,2020-07-27 16:00,10360.0,123.16,10483.16,10360.0,成交,6.151,6.151,10997.24,2020-07-28 00:00,,2020,2020-07-28 00:00,10483.16,10360.0,10544.73,12639.2,2020-07-28 16:00,10634.69,KAMA跟踪,,,4.0,1.2305,是
1676,做多,2020-07-26 20:00,2020-07-27 04:00,9997.65,105.68,10103.33,10300.0,成交,3.624,0.583,10360.0,2020-07-27 08:00,,2020,2020-07-27 08:00,10103.33,9997.65,10156.17,12197.13,2020-07-28 16:00,10634.69,KAMA跟踪,,,8.0,5.0281,是
1677,做多,2020-07-26 16:00,2020-07-27 00:00,10300.0,101.37,10401.37,10300.0,被新基准线替换,0.0,0.0,10300.0,2020-07-26 16:00,0.0,2020,,,,,,,,,,,,,
1678,做多,2020-07-24 00:00,2020-07-24 08:00,9678.32,73.93,9752.25,9678.32,跌破KAMA撤单,0.0,0.0,9678.32,2020-07-24 00:00,0.0,2020,,,,,,,,,,,,,
1679,做多,2020-07-23 04:00,2020-07-23 12:00,9543.0,65.88,9608.88,9543.0,成交,1.418,1.418,9678.32,2020-07-24 00:00,,2020,2020-07-24 00:00,9608.88,9543.0,9641.82,11642.46,2020-07-24 00:00,9597.28,保护性平仓,第0K(成交当根),0,0.0,-0.1761,是
1680,做多,2020-07-21 20:00,2020-07-22 04:00,9439.6,60.49,9500.09,9439.6,跌破KAMA撤单,0.0,0.0,9439.6,2020-07-21 20:00,0.0,2020,,,,,,,,,,,,,
1681,做多,2020-07-20 04:00,2020-07-20 12:00,9239.59,52.71,9292.3,9239.59,跌破KAMA撤单,0.0,0.0,9239.59,2020-07-20 04:00,0.0,2020,,,,,,,,,,,,,
1682,做空,2020-07-16 20:00,2020-07-17 04:00,9070.0,70.08,8999.92,9234.0,跌破KAMA撤单,0.0,1.776,9070.0,2020-07-16 20:00,0.0,2020,,,,,,,,,,,,,
1683,做空,2020-07-16 16:00,2020-07-17 00:00,9044.02,70.57,8973.45,9234.0,被新基准线替换,0.0,2.057,9044.02,2020-07-16 16:00,0.0,2020,,,,,,,,,,,,,
1684,做空,2020-07-16 00:00,2020-07-16 08:00,9156.0,67.48,9088.52,9272.56,成交,0.83,2.077,9080.0,2020-07-16 12:00,,2020,2020-07-16 12:00,9088.52,9156.0,9054.78,8057.28,2020-07-16 12:00,9124.21,保护性平仓,第0K(成交当根),0,0.0,-0.5289,是
1685,做多,2020-07-11 04:00,2020-07-11 12:00,9317.24,82.43,9399.67,9317.24,跌破KAMA撤单,0.0,0.0,9317.24,2020-07-11 04:00,0.0,2020,,,,,,,,,,,,,
1686,做空,2020-07-10 12:00,2020-07-10 20:00,9121.42,84.13,9037.29,9435.0,跌破KAMA撤单,0.0,3.324,9121.42,2020-07-10 12:00,0.0,2020,,,,,,,,,,,,,
1687,做空,2020-07-10 00:00,2020-07-10 08:00,9190.32,87.0,9103.32,9440.81,被新基准线替换,0.75,3.383,9121.42,2020-07-10 12:00,0.0,2020,,,,,,,,,,,,,
1688,做空,2020-07-09 20:00,2020-07-10 04:00,9164.33,88.74,9075.59,9466.0,被新基准线替换,0.0,3.187,9164.33,2020-07-09 20:00,0.0,2020,,,,,,,,,,,,,
1689,做多,2020-07-09 08:00,2020-07-09 16:00,9440.81,82.58,9523.39,9470.0,跌破KAMA撤单,0.0,-0.308,9440.81,2020-07-09 08:00,0.0,2020,,,,,,,,,,,,,
1690,做多,2020-07-09 04:00,2020-07-09 12:00,9466.0,82.68,9548.68,9470.0,被新基准线替换,0.0,-0.042,9466.0,2020-07-09 04:00,0.0,2020,,,,,,,,,,,,,
1691,做多,2020-07-08 20:00,2020-07-09 04:00,9470.0,85.38,9555.38,9470.0,被新基准线替换,0.0,0.0,9470.0,2020-07-08 20:00,0.0,2020,,,,,,,,,,,,,
1692,做空,2020-07-05 16:00,2020-07-06 00:00,8986.51,77.17,8909.34,9194.0,成交,0.963,3.198,8900.0,2020-07-06 04:00,,2020,2020-07-06 04:00,8909.34,8986.51,8870.76,7908.13,2020-07-06 04:00,8986.51,ATR止损,成交当根(1m消歧),,0.0,-1.0,是
1693,做多,2020-07-05 00:00,2020-07-05 08:00,9194.0,80.58,9274.58,9194.0,跌破KAMA撤单,0.0,0.0,9194.0,2020-07-05 00:00,0.0,2020,,,,,,,,,,,,,
1694,做空,2020-07-04 08:00,2020-07-04 16:00,9045.37,85.49,8959.88,9124.52,跌破KAMA撤单,0.028,0.895,9042.84,2020-07-04 20:00,0.0,2020,,,,,,,,,,,,,
1695,做空,2020-07-04 04:00,2020-07-04 12:00,9041.0,87.23,8953.77,9124.52,被新基准线替换,0.0,0.915,9041.0,2020-07-04 04:00,0.0,2020,,,,,,,,,,,,,
1696,做空,2020-07-03 16:00,2020-07-04 00:00,9036.06,93.11,8942.95,9150.0,被新基准线替换,0.0,1.245,9036.06,2020-07-03 16:00,0.0,2020,,,,,,,,,,,,,
1697,做空,2020-07-03 04:00,2020-07-03 12:00,9037.94,98.41,8939.53,9258.0,被新基准线替换,0.021,2.397,9036.06,2020-07-03 16:00,0.0,2020,,,,,,,,,,,,,
1698,做空,2020-07-03 00:00,2020-07-03 08:00,8936.0,97.69,8838.31,9262.99,被新基准线替换,0.0,3.53,8936.0,2020-07-03 00:00,0.0,2020,,,,,,,,,,,,,
1699,做多,2020-07-02 08:00,2020-07-02 16:00,9262.99,89.77,9352.76,9293.0,跌破KAMA撤单,0.0,-0.323,9262.99,2020-07-02 08:00,0.0,2020,,,,,,,,,,,,,
1700,做多,2020-07-02 00:00,2020-07-02 08:00,9293.0,94.38,9387.38,9293.0,被新基准线替换,0.0,0.0,9293.0,2020-07-02 00:00,0.0,2020,,,,,,,,,,,,,
1701,做空,2020-06-28 08:00,2020-06-28 16:00,8932.68,128.36,8804.32,9195.0,跌破KAMA撤单,0.0,2.853,8932.68,2020-06-28 08:00,0.0,2020,,,,,,,,,,,,,
1702,做空,2020-06-28 04:00,2020-06-28 12:00,8889.03,130.83,8758.2,9195.75,被新基准线替换,0.0,3.335,8889.03,2020-06-28 04:00,0.0,2020,,,,,,,,,,,,,
1703,做空,2020-06-28 00:00,2020-06-28 08:00,8816.4,126.69,8689.71,9195.75,被新基准线替换,0.0,4.125,8816.4,2020-06-28 00:00,0.0,2020,,,,,,,,,,,,,
1704,做空,2020-06-24 20:00,2020-06-25 04:00,9210.0,115.05,9094.95,9678.0,成交,2.226,6.954,9005.0,2020-06-25 08:00,,2020,2020-06-25 08:00,9094.95,9210.0,9037.42,8104.8,2020-06-25 08:00,9099.65,保护性平仓,第0K(成交当根),0,0.0,-0.0409,是
1705,做多,2020-06-23 08:00,2020-06-23 16:00,9723.23,109.06,9832.29,9795.0,跌破KAMA撤单,0.0,-0.733,9723.23,2020-06-23 08:00,0.0,2020,,,,,,,,,,,,,
1706,做多,2020-06-23 04:00,2020-06-23 12:00,9795.0,108.94,9903.94,9795.0,被新基准线替换,0.0,0.0,9795.0,2020-06-23 04:00,0.0,2020,,,,,,,,,,,,,
1707,做多,2020-06-17 04:00,2020-06-17 12:00,9533.8,138.41,9672.21,9588.0,跌破KAMA撤单,0.369,-0.198,9569.0,2020-06-17 20:00,0.0,2020,,,,,,,,,,,,,
1708,做多,2020-06-16 20:00,2020-06-17 04:00,9588.0,145.53,9733.53,9595.0,被新基准线替换,0.0,-0.073,9588.0,2020-06-16 20:00,0.0,2020,,,,,,,,,,,,,
1709,做多,2020-06-16 08:00,2020-06-16 16:00,9595.0,147.75,9742.75,9595.0,被新基准线替换,0.0,0.0,9595.0,2020-06-16 08:00,0.0,2020,,,,,,,,,,,,,
1710,做空,2020-06-13 12:00,2020-06-13 20:00,9361.0,142.07,9218.93,9550.0,跌破KAMA撤单,0.0,1.979,9361.0,2020-06-13 12:00,0.0,2020,,,,,,,,,,,,,
1711,做空,2020-06-13 00:00,2020-06-13 08:00,9289.23,152.55,9136.68,9550.0,被新基准线替换,0.0,2.731,9289.23,2020-06-13 00:00,0.0,2020,,,,,,,,,,,,,
1712,做空,2020-06-12 12:00,2020-06-12 20:00,9338.0,153.85,9184.15,9796.88,被新基准线替换,0.522,5.182,9289.23,2020-06-13 00:00,0.0,2020,,,,,,,,,,,,,
1713,做空,2020-06-12 08:00,2020-06-12 16:00,9238.0,155.48,9082.52,9828.0,被新基准线替换,0.0,6.003,9238.0,2020-06-12 08:00,0.0,2020,,,,,,,,,,,,,
1714,做空,2020-06-12 04:00,2020-06-12 12:00,9228.6,155.4,9073.2,9907.93,被新基准线替换,0.0,6.856,9228.6,2020-06-12 04:00,0.0,2020,,,,,,,,,,,,,
1715,做空,2020-06-12 00:00,2020-06-12 08:00,9055.07,156.19,8898.88,9970.1,被新基准线替换,0.0,9.178,9055.07,2020-06-12 00:00,0.0,2020,,,,,,,,,,,,,
1716,做多,2020-06-11 00:00,2020-06-11 08:00,10015.99,133.5,10149.49,10015.99,跌破KAMA撤单,0.0,0.0,10015.99,2020-06-11 00:00,0.0,2020,,,,,,,,,,,,,
1717,做多,2020-06-05 00:00,2020-06-05 08:00,9884.0,175.51,10059.51,9884.0,跌破KAMA撤单,0.0,0.0,9884.0,2020-06-05 00:00,0.0,2020,,,,,,,,,,,,,
1718,做空,2020-06-04 04:00,2020-06-04 12:00,9556.59,181.11,9375.48,9694.75,跌破KAMA撤单,1.22,2.628,9440.0,2020-06-04 16:00,0.0,2020,,,,,,,,,,,,,
1719,做空,2020-06-04 00:00,2020-06-04 08:00,9509.3,183.37,9325.93,9694.75,被新基准线替换,0.0,1.913,9509.3,2020-06-04 00:00,0.0,2020,,,,,,,,,,,,,
1720,做空,2020-06-03 20:00,2020-06-04 04:00,9472.62,187.01,9285.61,9644.0,被新基准线替换,0.0,1.777,9472.62,2020-06-03 20:00,0.0,2020,,,,,,,,,,,,,
1721,做空,2020-06-03 12:00,2020-06-03 20:00,9382.33,190.28,9192.05,10196.0,被新基准线替换,0.0,7.98,9382.33,2020-06-03 12:00,0.0,2020,,,,,,,,,,,,,
1722,做空,2020-06-03 00:00,2020-06-03 08:00,9413.0,202.0,9211.0,10262.3,被新基准线替换,0.326,8.575,9382.33,2020-06-03 12:00,0.0,2020,,,,,,,,,,,,,
1723,做空,2020-06-02 20:00,2020-06-03 04:00,9264.15,205.7,9058.45,10497.25,被新基准线替换,0.0,11.747,9264.15,2020-06-02 20:00,0.0,2020,,,,,,,,,,,,,
1724,做多,2020-06-02 08:00,2020-06-02 16:00,10262.3,178.78,10441.08,10497.25,跌破KAMA撤单,0.0,-2.238,10262.3,2020-06-02 08:00,0.0,2020,,,,,,,,,,,,,
1725,做多,2020-06-02 04:00,2020-06-02 12:00,10497.25,177.39,10674.64,10497.25,被新基准线替换,0.0,0.0,10497.25,2020-06-02 04:00,0.0,2020,,,,,,,,,,,,,
1726,做多,2020-05-31 08:00,2020-05-31 16:00,9698.0,155.02,9853.02,9753.0,跌破KAMA撤单,0.0,-0.564,9698.0,2020-05-31 08:00,0.0,2020,,,,,,,,,,,,,
1727,做多,2020-05-31 04:00,2020-05-31 12:00,9753.0,155.47,9908.47,9753.0,被新基准线替换,0.0,0.0,9753.0,2020-05-31 04:00,0.0,2020,,,,,,,,,,,,,
1728,做多,2020-05-29 04:00,2020-05-29 12:00,9621.65,165.21,9786.86,9621.65,跌破KAMA撤单,0.0,0.0,9621.65,2020-05-29 04:00,0.0,2020,,,,,,,,,,,,,
1729,做多,2020-05-28 08:00,2020-05-28 16:00,9280.0,161.68,9441.68,9280.0,成交,2.605,2.605,9521.76,2020-05-28 20:00,,2020,2020-05-28 20:00,9441.68,9280.0,9522.53,11321.6,2020-05-28 20:00,9494.98,保护性平仓,第0K(成交当根),0,0.0,0.3296,是
1730,做多,2020-05-27 20:00,2020-05-28 04:00,9230.0,168.1,9398.1,9230.0,被新基准线替换,0.542,0.542,9280.0,2020-05-28 08:00,0.0,2020,,,,,,,,,,,,,
1731,做空,2020-05-27 04:00,2020-05-27 12:00,8795.38,171.21,8624.17,9011.82,跌破KAMA撤单,0.0,2.402,8795.38,2020-05-27 04:00,0.0,2020,,,,,,,,,,,,,
1732,做空,2020-05-27 00:00,2020-05-27 08:00,8693.18,175.91,8517.27,9011.82,被新基准线替换,0.0,3.536,8693.18,2020-05-27 00:00,0.0,2020,,,,,,,,,,,,,
1733,做空,2020-05-25 08:00,2020-05-25 16:00,8623.38,189.47,8433.91,9294.44,跌破KAMA撤单,0.0,7.22,8623.38,2020-05-25 08:00,0.0,2020,,,,,,,,,,,,,
1734,做空,2020-05-22 00:00,2020-05-22 08:00,8812.2,230.41,8581.79,9573.0,跌破KAMA撤单,0.0,7.947,8812.2,2020-05-22 00:00,0.0,2020,,,,,,,,,,,,,
1735,做空,2020-05-21 00:00,2020-05-21 08:00,9353.0,223.32,9129.68,9838.0,成交,4.5,9.208,8932.13,2020-05-21 20:00,,2020,2020-05-21 20:00,9129.68,9353.0,9018.02,8230.64,2020-05-21 20:00,9082.3,保护性平仓,第0K(成交当根),0,0.0,0.2121,是
1736,做空,2020-05-20 20:00,2020-05-21 04:00,9281.42,225.13,9056.29,9838.0,被新基准线替换,0.0,5.657,9281.42,2020-05-20 20:00,0.0,2020,,,,,,,,,,,,,
1737,做多,2020-05-14 16:00,2020-05-15 00:00,9950.0,267.55,10217.55,9950.0,跌破KAMA撤单,0.0,0.0,9950.0,2020-05-14 16:00,0.0,2020,,,,,,,,,,,,,
1738,做空,2020-05-11 04:00,2020-05-11 12:00,8495.0,295.29,8199.71,8900.2,跌破KAMA撤单,0.271,4.811,8472.01,2020-05-11 16:00,0.0,2020,,,,,,,,,,,,,
1739,做空,2020-05-11 00:00,2020-05-11 08:00,8250.0,292.81,7957.19,9580.0,被新基准线替换,0.0,13.883,8250.0,2020-05-11 00:00,0.0,2020,,,,,,,,,,,,,
1740,做空,2020-05-10 12:00,2020-05-10 20:00,8466.0,289.23,8176.77,9804.9,被新基准线替换,2.551,15.858,8250.0,2020-05-11 00:00,0.0,2020,,,,,,,,,,,,,
1741,做空,2020-05-10 08:00,2020-05-10 16:00,7940.0,285.17,7654.83,9804.9,被新基准线替换,0.0,19.02,7940.0,2020-05-10 08:00,0.0,2020,,,,,,,,,,,,,
1742,做多,2020-05-08 20:00,2020-05-09 04:00,10024.98,223.26,10248.24,10080.0,跌破KAMA撤单,0.0,-0.546,10024.98,2020-05-08 20:00,0.0,2020,,,,,,,,,,,,,
1743,做多,2020-05-08 08:00,2020-05-08 16:00,10045.03,227.37,10272.4,10080.0,被新基准线替换,0.0,-0.347,10045.03,2020-05-08 08:00,0.0,2020,,,,,,,,,,,,,
1744,做多,2020-05-08 04:00,2020-05-08 12:00,10080.0,228.2,10308.2,10080.0,被新基准线替换,0.0,0.0,10080.0,2020-05-08 04:00,0.0,2020,,,,,,,,,,,,,
1745,做多,2020-05-03 08:00,2020-05-03 16:00,9200.0,208.03,9408.03,9200.0,跌破KAMA撤单,0.0,0.0,9200.0,2020-05-03 08:00,0.0,2020,,,,,,,,,,,,,
1746,做多,2020-04-28 08:00,2020-04-28 16:00,7780.0,120.74,7900.74,7780.0,成交,2.37,2.37,7964.4,2020-04-29 12:00,,2020,2020-04-29 12:00,7900.74,7780.0,7961.11,9491.6,2020-04-29 12:00,7943.25,保护性平仓,第0K(成交当根),0,0.0,0.3521,否
1747,做多,2020-04-28 04:00,2020-04-28 12:00,7780.0,121.1,7901.1,7780.0,被新基准线替换,0.0,0.0,7780.0,2020-04-28 04:00,0.0,2020,,,,,,,,,,,,,
1748,做多,2020-04-27 16:00,2020-04-28 00:00,7738.0,125.66,7863.66,7795.6,被新基准线替换,0.543,-0.2,7780.0,2020-04-28 04:00,0.0,2020,,,,,,,,,,,,,
1749,做多,2020-04-27 12:00,2020-04-27 20:00,7746.06,128.32,7874.38,7795.6,被新基准线替换,0.0,-0.635,7746.06,2020-04-27 12:00,0.0,2020,,,,,,,,,,,,,
1750,做多,2020-04-27 08:00,2020-04-27 16:00,7795.6,129.0,7924.6,7795.6,被新基准线替换,0.0,0.0,7795.6,2020-04-27 08:00,0.0,2020,,,,,,,,,,,,,
1751,做多,2020-04-24 04:00,2020-04-24 12:00,7619.0,147.62,7766.62,7802.38,跌破KAMA撤单,0.0,-2.35,7619.0,2020-04-24 04:00,0.0,2020,,,,,,,,,,,,,
1752,做多,2020-04-23 20:00,2020-04-24 04:00,7802.38,146.33,7948.71,7802.38,被新基准线替换,0.0,0.0,7802.38,2020-04-23 20:00,0.0,2020,,,,,,,,,,,,,
1753,做空,2020-04-22 00:00,2020-04-22 08:00,6806.16,130.45,6675.71,6940.0,跌破KAMA撤单,0.0,1.929,6806.16,2020-04-22 00:00,0.0,2020,,,,,,,,,,,,,
1754,做空,2020-04-21 20:00,2020-04-22 04:00,6780.0,130.27,6649.73,6940.0,被新基准线替换,0.0,2.305,6780.0,2020-04-21 20:00,0.0,2020,,,,,,,,,,,,,
1755,做空,2020-04-21 16:00,2020-04-22 00:00,6759.16,132.02,6627.14,7080.0,被新基准线替换,0.0,4.532,6759.16,2020-04-21 16:00,0.0,2020,,,,,,,,,,,,,
1756,做空,2020-04-21 04:00,2020-04-21 12:00,6735.95,137.08,6598.87,7208.55,被新基准线替换,0.0,6.556,6735.95,2020-04-21 04:00,0.0,2020,,,,,,,,,,,,,
1757,做多,2020-04-19 08:00,2020-04-19 16:00,7258.42,130.16,7388.58,7290.0,跌破KAMA撤单,0.0,-0.433,7258.42,2020-04-19 08:00,0.0,2020,,,,,,,,,,,,,
1758,做多,2020-04-19 04:00,2020-04-19 12:00,7290.0,132.88,7422.88,7290.0,被新基准线替换,0.0,0.0,7290.0,2020-04-19 04:00,0.0,2020,,,,,,,,,,,,,
1759,做多,2020-04-18 04:00,2020-04-18 12:00,7140.0,144.67,7284.67,7140.0,成交,2.101,2.101,7290.0,2020-04-19 04:00,,2020,2020-04-19 04:00,7284.67,7140.0,7357.01,8710.8,2020-04-19 04:00,7242.42,保护性平仓,第0K(成交当根),0,0.0,-0.2921,否
1760,做多,2020-04-17 16:00,2020-04-18 00:00,7122.64,151.37,7274.01,7190.92,被新基准线替换,0.244,-0.708,7140.0,2020-04-18 04:00,0.0,2020,,,,,,,,,,,,,
1761,做多,2020-04-17 08:00,2020-04-17 16:00,7134.09,158.55,7292.64,7190.92,被新基准线替换,0.0,-0.79,7134.09,2020-04-17 08:00,0.0,2020,,,,,,,,,,,,,
1762,做多,2020-04-17 04:00,2020-04-17 12:00,7190.92,160.01,7350.93,7190.92,被新基准线替换,0.0,0.0,7190.92,2020-04-17 04:00,0.0,2020,,,,,,,,,,,,,
1763,做多,2020-04-16 16:00,2020-04-17 00:00,7172.26,156.24,7328.5,7172.26,被新基准线替换,0.26,0.26,7190.92,2020-04-17 04:00,0.0,2020,,,,,,,,,,,,,
1764,做空,2020-04-14 04:00,2020-04-14 12:00,6767.4,149.97,6617.43,6895.0,跌破KAMA撤单,0.242,2.088,6751.0,2020-04-14 16:00,0.0,2020,,,,,,,,,,,,,
1765,做空,2020-04-14 00:00,2020-04-14 08:00,6726.78,151.39,6575.39,6900.99,被新基准线替换,0.0,2.524,6726.78,2020-04-14 00:00,0.0,2020,,,,,,,,,,,,,
1766,做空,2020-04-13 20:00,2020-04-14 04:00,6592.96,155.53,6437.43,7149.26,被新基准线替换,0.0,7.781,6592.96,2020-04-13 20:00,0.0,2020,,,,,,,,,,,,,
1767,做空,2020-04-13 08:00,2020-04-13 16:00,6558.0,154.22,6403.78,7173.98,被新基准线替换,0.0,8.586,6558.0,2020-04-13 08:00,0.0,2020,,,,,,,,,,,,,
1768,做空,2020-04-12 04:00,2020-04-12 12:00,6757.29,142.69,6614.6,6944.28,跌破KAMA撤单,0.0,2.693,6757.29,2020-04-12 04:00,0.0,2020,,,,,,,,,,,,,
1769,做空,2020-04-11 04:00,2020-04-11 12:00,6815.2,161.27,6653.93,7173.03,被新基准线替换,0.85,5.796,6757.29,2020-04-12 04:00,0.0,2020,,,,,,,,,,,,,
1770,做空,2020-04-11 00:00,2020-04-11 08:00,6744.39,163.72,6580.67,7290.0,被新基准线替换,0.0,7.484,6744.39,2020-04-11 00:00,0.0,2020,,,,,,,,,,,,,
1771,做空,2020-04-10 20:00,2020-04-11 04:00,6741.0,161.67,6579.33,7311.76,被新基准线替换,0.0,7.806,6741.0,2020-04-10 20:00,0.0,2020,,,,,,,,,,,,,
1772,做多,2020-04-07 08:00,2020-04-07 16:00,7450.0,173.58,7623.58,7450.0,跌破KAMA撤单,0.094,0.094,7457.0,2020-04-07 20:00,0.0,2020,,,,,,,,,,,,,
1773,做多,2020-04-03 00:00,2020-04-03 08:00,7290.0,199.45,7489.45,7290.0,跌破KAMA撤单,0.0,0.0,7290.0,2020-04-03 00:00,0.0,2020,,,,,,,,,,,,,
1774,做多,2020-04-02 08:00,2020-04-02 16:00,6750.0,184.85,6934.85,6750.0,成交,8.0,8.0,7290.0,2020-04-03 00:00,,2020,2020-04-03 00:00,6934.85,6750.0,7027.27,8235.0,2020-04-03 00:00,6750.0,ATR止损,成交当根(1m消歧),,0.0,-1.0,是
1775,做多,2020-03-31 20:00,2020-04-01 04:00,6498.0,187.91,6685.91,6606.15,跌破KAMA撤单,0.0,-1.637,6498.0,2020-03-31 20:00,0.0,2020,,,,,,,,,,,,,
1776,做多,2020-03-31 16:00,2020-04-01 00:00,6499.0,188.43,6687.43,6606.15,被新基准线替换,0.0,-1.622,6499.0,2020-03-31 16:00,0.0,2020,,,,,,,,,,,,,
1777,做多,2020-03-31 08:00,2020-03-31 16:00,6516.63,194.52,6711.15,6606.15,被新基准线替换,0.0,-1.355,6516.63,2020-03-31 08:00,0.0,2020,,,,,,,,,,,,,
1778,做多,2020-03-31 04:00,2020-03-31 12:00,6606.15,197.41,6803.56,6606.15,被新基准线替换,0.0,0.0,6606.15,2020-03-31 04:00,0.0,2020,,,,,,,,,,,,,
1779,做空,2020-03-29 00:00,2020-03-29 08:00,6004.0,221.93,5782.07,6354.74,跌破KAMA撤单,2.565,7.943,5850.0,2020-03-30 08:00,0.0,2020,,,,,,,,,,,,,
1780,做空,2020-03-28 12:00,2020-03-28 20:00,6089.57,228.64,5860.93,6689.9,被新基准线替换,1.405,10.253,6004.0,2020-03-29 00:00,0.0,2020,,,,,,,,,,,,,
1781,做空,2020-03-28 08:00,2020-03-28 16:00,6060.0,234.91,5825.09,6699.0,被新基准线替换,0.0,9.539,6060.0,2020-03-28 08:00,0.0,2020,,,,,,,,,,,,,
1782,做多,2020-03-27 08:00,2020-03-27 16:00,6840.0,241.31,7081.31,6840.0,跌破KAMA撤单,0.0,0.0,6840.0,2020-03-27 08:00,0.0,2020,,,,,,,,,,,,,
1783,做多,2020-03-25 04:00,2020-03-25 12:00,6790.75,301.53,7092.28,6840.0,跌破KAMA撤单,2.503,1.765,6960.71,2020-03-25 16:00,0.0,2020,,,,,,,,,,,,,
1784,做多,2020-03-24 16:00,2020-03-25 00:00,6840.0,311.44,7151.44,6840.0,被新基准线替换,0.0,0.0,6840.0,2020-03-24 16:00,0.0,2020,,,,,,,,,,,,,
1785,做多,2020-03-23 20:00,2020-03-24 04:00,6619.9,333.93,6953.83,6619.9,被新基准线替换,3.325,3.325,6840.0,2020-03-24 16:00,0.0,2020,,,,,,,,,,,,,
1786,做空,2020-03-23 08:00,2020-03-23 16:00,5670.0,324.88,5345.12,6319.58,跌破KAMA撤单,0.0,10.279,5670.0,2020-03-23 08:00,0.0,2020,,,,,,,,,,,,,
1787,做多,2020-03-20 04:00,2020-03-20 12:00,6400.0,343.95,6743.95,6400.0,成交,7.984,7.984,6911.0,2020-03-20 16:00,,2020,2020-03-20 16:00,6743.95,6400.0,6915.93,7808.0,2020-03-20 16:00,6656.7,保护性平仓,第0K(成交当根),0,0.0,-0.2537,是
1788,做空,2020-03-16 20:00,2020-03-17 04:00,4481.0,441.39,4039.61,5954.47,跌破KAMA撤单,0.0,24.746,4481.0,2020-03-16 20:00,0.0,2020,,,,,,,,,,,,,
1789,做空,2020-03-16 16:00,2020-03-17 00:00,4413.62,428.01,3985.61,5954.47,被新基准线替换,0.0,25.877,4413.62,2020-03-16 16:00,0.0,2020,,,,,,,,,,,,,
1790,做空,2020-03-13 08:00,2020-03-13 16:00,3621.81,463.16,3158.65,7470.0,跌破KAMA撤单,0.0,51.515,3621.81,2020-03-13 08:00,0.0,2020,,,,,,,,,,,,,
1791,做空,2020-03-12 16:00,2020-03-13 00:00,5199.17,304.62,4894.55,7988.0,成交,16.391,45.581,4347.0,2020-03-13 04:00,,2020,2020-03-13 04:00,4894.55,5199.17,4742.24,4575.27,2020-03-13 04:00,4764.65,保护性平仓,第0K(成交当根),0,0.0,0.4264,是
